pc,pole,trait,target_pearson_r,target_abs_r,specificity_margin,pc1_6_concentration_fraction,target_is_largest_probability,is_pc_associated,is_primary_pc_defining,is_pareto_frontier,dominated_by_count,dominated_by_traits
PC6,negative,big_picture,-0.027476242897401502,0.027476242897401502,-0.7694171342237319,0.0008018871937289046,0.0,False,False,False,81,accommodating;adaptable;adventurous;agreeable;animated;bombastic;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;esoteric;existentialist;exploratory;extroverted;flexible;flippant;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;humble;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;mischievous;moderate;nurturing;open_ended;optimistic;patient;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;witty;wry
PC6,negative,bombastic,-0.03482343246972442,0.03482343246972442,-0.710331016047683,0.0012499328048526132,0.0,False,False,False,65,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;eloquent;empathetic;entertaining;epicurean;existentialist;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;open_ended;optimistic;patient;playful;pluralist;proactive;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,calculating,-0.14998528063399938,0.14998528063399938,-0.5936391446245566,0.023423723029172127,0.0,False,False,False,27,adaptable;animated;circumspect;collaborative;contemporary;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;pluralist;proactive;progressive;systems_thinker
PC6,negative,calm,-0.042190563298600825,0.042190563298600825,-0.7878844131133039,0.0017946897388496437,0.0,False,False,False,78,accommodating;adaptable;adventurous;agreeable;animated;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;esoteric;existentialist;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;grandiose;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;mischievous;moderate;nurturing;open_ended;optimistic;patient;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,casual,-0.0913878238191883,0.0913878238191883,-0.7220537078960425,0.008484533491578284,0.0,False,False,False,54,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;manic;open_ended;optimistic;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,chaotic,-0.15570055713375905,0.15570055713375905,-0.6989758474738375,0.025160794795747496,0.0,False,False,False,34,adaptable;adventurous;animated;chill;circumspect;collaborative;contemporary;cosmopolitan;creative;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian
PC6,negative,charismatic,-0.19895534458887718,0.19895534458887718,-0.7017931037584723,0.0414642441491094,0.0,False,False,False,27,adaptable;collaborative;cosmopolitan;creative;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian
PC6,negative,chill,-0.1835852331664284,0.1835852331664284,-0.6491499399567509,0.035037144700675704,0.0,False,False,False,27,adaptable;animated;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian
PC6,negative,circumspect,-0.15842804069640254,0.15842804069640254,-0.4967716387666024,0.02951352479904161,0.0,False,False,False,19,adaptable;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;interdisciplinary;proactive;progressive;systems_thinker
PC6,negative,collaborative,-0.21473947284235595,0.21473947284235595,-0.46341533449824923,0.05740411061060408,0.0,False,False,False,15,adaptable;cosmopolitan;curious;divergent;eclectic;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;interdisciplinary;proactive;systems_thinker
PC6,negative,competitive,-0.05305820808400164,0.05305820808400164,-0.6812439694337467,0.00287365204790212,0.0,False,False,False,54,accommodating;adaptable;adventurous;agreeable;animated;calculating;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;eloquent;empathetic;entertaining;epicurean;existentialist;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;open_ended;optimistic;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,conciliatory,-0.08284655262531816,0.08284655262531816,-0.6693259109841381,0.006914505084747852,0.0,False,False,False,47,accommodating;adaptable;adventurous;agreeable;animated;calculating;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;optimistic;pluralist;proactive;progressive;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,conscientious,-0.02038896228123421,0.02038896228123421,-0.6781261183776824,0.00042123439050167693,0.0,False,False,False,59,accommodating;adaptable;adventurous;agreeable;animated;calculating;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;empathetic;entertaining;environmental;epicurean;existentialist;exploratory;extroverted;flexible;flippant;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;open_ended;optimistic;patient;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;supportive;systems_thinker;tactful;technical;utilitarian;verbose;witty;wry
PC6,negative,constructivist,-0.11878231608408324,0.11878231608408324,-0.5485826476492801,0.016205662993468352,0.0,False,False,False,22,adaptable;circumspect;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;pluralist;proactive;progressive;systems_thinker
PC6,negative,contemporary,-0.1636312224267994,0.1636312224267994,-0.5563225804960802,0.028334777609111312,0.0,False,False,False,21,adaptable;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;pluralist;proactive;progressive;systems_thinker
PC6,negative,cosmopolitan,-0.2492830107602388,0.2492830107602388,-0.36316075230570594,0.07059898770032877,0.0,False,False,False,10,curious;divergent;exploratory;futuristic;generalist;generous;holistic;interdisciplinary;proactive;systems_thinker
PC6,negative,creative,-0.23057485354174978,0.23057485354174978,-0.6619615342334723,0.05395319912599941,0.0,False,False,False,21,adaptable;cosmopolitan;curious;divergent;eclectic;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;optimistic;pluralist;proactive;speculative;supportive;systems_thinker
PC6,negative,cryptic,-0.06260741002095659,0.06260741002095659,-0.8482979147062575,0.003939706062023763,0.0,False,False,False,80,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;manic;metaphorical;mischievous;moderate;nurturing;open_ended;optimistic;passionate;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;sassy;specialized;speculative;spontaneous;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;whimsical;witty
PC6,negative,curious,-0.41576890323150556,0.41576890323150556,-0.12182855758652095,0.20857792005415599,0.028,False,False,False,3,divergent;interdisciplinary;systems_thinker
PC6,negative,diplomatic,-0.08592100121082026,0.08592100121082026,-0.6807404150516156,0.007457349061120009,0.0,False,False,False,47,accommodating;adaptable;adventurous;agreeable;animated;calculating;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;optimistic;pluralist;proactive;progressive;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,disorganized,-0.012258960681945002,0.012258960681945002,-0.7733128943788921,0.00015244391486261258,0.0,False,False,False,90,accessible;accommodating;adaptable;adventurous;agreeable;animated;big_picture;bombastic;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;conscientious;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;edgy;efficient;effusive;eloquent;emotional;empathetic;entertaining;environmental;epicurean;esoteric;existentialist;exploratory;extroverted;flexible;flippant;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;humble;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;ironic;irreverent;manic;mischievous;moderate;nurturing;open_ended;optimistic;patient;playful;pluralist;proactive;problem_solving;progressive;rebellious;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;technical;utilitarian;verbose;witty;wry
PC6,negative,divergent,-0.465510024777463,0.465510024777463,-0.1009725994261575,0.2828484516395502,0.0815,False,False,False,1,systems_thinker
PC6,negative,dominant,-0.03855921654122121,0.03855921654122121,-0.8324746676888405,0.0016385711783661796,0.0,False,False,False,88,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;calm;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;esoteric;existentialist;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;grandiose;gregarious;hedonistic;holistic;humble;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;metaphorical;mischievous;moderate;nurturing;open_ended;optimistic;passionate;patient;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;whimsical;witty
PC6,negative,dramatic,-0.06168903066746513,0.06168903066746513,-0.9076579278788617,0.003867746164667488,0.0,False,False,False,86,accommodating;adaptable;adventurous;agreeable;animated;artistic;benevolent;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;cryptic;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;manic;metaphorical;mischievous;moderate;narrative;nurturing;open_ended;optimistic;passionate;playful;pluralist;poetic;practical;proactive;problem_solving;progressive;resilient;rhetorical;risk_taking;sassy;specialized;speculative;spontaneous;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;theatrical;utilitarian;verbose;whimsical;witty
PC6,negative,eclectic,-0.24994543766615734,0.24994543766615734,-0.45333930287169993,0.0671189620084226,0.0,False,False,False,10,adaptable;curious;divergent;exploratory;futuristic;generous;holistic;interdisciplinary;proactive;systems_thinker
PC6,negative,edgy,-0.015113772318665931,0.015113772318665931,-0.7489457856225387,0.0002305718681115657,0.0,False,False,False,81,accommodating;adaptable;adventurous;agreeable;animated;bombastic;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;conscientious;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;empathetic;entertaining;environmental;epicurean;esoteric;existentialist;exploratory;extroverted;flexible;flippant;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;humble;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;mischievous;nurturing;open_ended;optimistic;patient;playful;pluralist;proactive;problem_solving;progressive;rebellious;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;supportive;systems_thinker;tactful;technical;utilitarian;verbose;witty;wry
PC6,negative,educational,-0.03835993550016161,0.03835993550016161,-0.8277049192632265,0.0015557994810520162,0.0,False,False,False,87,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;calm;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;esoteric;existentialist;experiential;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;grandiose;gregarious;hedonistic;holistic;humble;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;metaphorical;mischievous;moderate;nurturing;open_ended;optimistic;passionate;patient;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;whimsical;witty
PC6,negative,efficient,-0.01355566601609054,0.01355566601609054,-0.535703789771411,0.0002347240385101793,0.0,False,False,False,22,adaptable;circumspect;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;proactive;progressive;systems_thinker;verbose
PC6,negative,effusive,-0.10876905064005728,0.10876905064005728,-0.7379856028297085,0.012223481467665158,0.0,False,False,False,51,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;open_ended;optimistic;playful;pluralist;proactive;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;witty
PC6,negative,eloquent,-0.12036074538189903,0.12036074538189903,-0.5405239007786727,0.015171375897889664,0.0,False,False,False,21,adaptable;circumspect;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;proactive;progressive;systems_thinker
PC6,negative,emotional,-0.0677510933756619,0.0677510933756619,-0.7683114258620762,0.004622888469048707,0.0,False,False,False,66,accommodating;adaptable;adventurous;agreeable;animated;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;manic;mischievous;moderate;nurturing;open_ended;optimistic;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,empathetic,-0.06754882666306868,0.06754882666306868,-0.5914570746363342,0.004609434008304083,0.0,False,False,False,33,accommodating;adaptable;animated;circumspect;collaborative;constructivist;contemporary;cosmopolitan;curious;divergent;eclectic;eloquent;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;pluralist;proactive;progressive;systems_thinker;verbose
PC6,negative,enigmatic,-0.05740967042156046,0.05740967042156046,-0.9113313436150087,0.0033140907867159563,0.0,False,False,False,87,accommodating;adaptable;adventurous;agreeable;animated;artistic;benevolent;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;cryptic;curious;diplomatic;divergent;dramatic;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;manic;metaphorical;mischievous;moderate;narrative;nurturing;open_ended;optimistic;passionate;playful;pluralist;poetic;practical;proactive;problem_solving;progressive;resilient;rhetorical;risk_taking;sassy;specialized;speculative;spontaneous;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;theatrical;utilitarian;verbose;whimsical;witty
PC6,negative,entertaining,-0.1343978569994441,0.1343978569994441,-0.6532735922596866,0.018372529821256145,0.0,False,False,False,36,accommodating;adaptable;animated;calculating;chill;circumspect;collaborative;contemporary;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian;witty
PC6,negative,environmental,-0.0229604073473678,0.0229604073473678,-0.6358206534397027,0.0006113569082025306,0.0,False,False,False,44,accommodating;adaptable;animated;calculating;circumspect;collaborative;constructivist;contemporary;cosmopolitan;curious;divergent;eclectic;eloquent;empathetic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;open_ended;optimistic;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;systems_thinker;verbose;witty;wry
PC6,negative,epicurean,-0.20059777615917412,0.20059777615917412,-0.44685217638141367,0.04465516767123439,0.0,False,False,False,15,adaptable;cosmopolitan;curious;divergent;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;interdisciplinary;proactive;progressive;systems_thinker
PC6,negative,esoteric,-0.043455163573086875,0.043455163573086875,-0.7213142673991977,0.0019278985195213352,0.0,False,False,False,66,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;eloquent;empathetic;entertaining;epicurean;existentialist;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;manic;open_ended;optimistic;patient;playful;pluralist;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,ethereal,-0.04753104103106932,0.04753104103106932,-0.9137669010507962,0.0022672597884217166,0.0,False,False,False,98,accommodating;adaptable;adventurous;agreeable;animated;artistic;benevolent;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;cryptic;curious;diplomatic;divergent;dramatic;eclectic;effusive;eloquent;emotional;empathetic;enigmatic;entertaining;epicurean;existentialist;experiential;exploratory;extroverted;flexible;flirty;forgiving;futuristic;generalist;generous;goofy;grandiose;gregarious;hedonistic;holistic;improvisational;inclusive;individualistic;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;melodramatic;mercurial;metaphorical;mischievous;moderate;narrative;nurturing;open_ended;optimistic;paradoxical;passionate;patient;playful;pluralist;poetic;practical;proactive;problem_solving;progressive;resilient;rhetorical;risk_taking;sassy;secular;serene;specialized;speculative;spontaneous;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;theatrical;utilitarian;verbose;whimsical;witty
PC6,negative,existentialist,-0.05540077205691023,0.05540077205691023,-0.6439641691389123,0.0032669768437994097,0.0,False,False,False,43,accommodating;adaptable;animated;calculating;circumspect;collaborative;constructivist;contemporary;cosmopolitan;curious;divergent;eclectic;eloquent;empathetic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;optimistic;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;supportive;systems_thinker;tactful;verbose;witty
PC6,negative,experiential,-0.15161612632841945,0.15161612632841945,-0.7901975770161636,0.024524325212726013,0.0,False,False,False,37,adaptable;adventurous;animated;chaotic;charismatic;chill;circumspect;collaborative;contemporary;cosmopolitan;creative;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;nurturing;optimistic;pluralist;proactive;progressive;speculative;supportive;systems_thinker;utilitarian
PC6,negative,exploratory,-0.35387801405250335,0.35387801405250335,-0.25952071446895547,0.16332288934580855,0.0,False,False,False,6,curious;divergent;futuristic;holistic;interdisciplinary;systems_thinker
PC6,negative,extroverted,-0.17247008554122517,0.17247008554122517,-0.5651958407644784,0.031352619958660136,0.0,False,False,False,21,adaptable;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inspirational;interdisciplinary;pluralist;proactive;progressive;systems_thinker
PC6,negative,flexible,-0.23365901524486127,0.23365901524486127,-0.36836119347995216,0.05756687427174396,0.0,False,False,False,12,cosmopolitan;curious;divergent;exploratory;futuristic;generalist;generous;holistic;inclusive;interdisciplinary;proactive;systems_thinker
PC6,negative,flippant,-0.031604032682650225,0.031604032682650225,-0.6666627969726908,0.0010119292410389333,0.0,False,False,False,54,accommodating;adaptable;adventurous;agreeable;animated;calculating;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;eloquent;empathetic;entertaining;epicurean;existentialist;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;independent;innovative;inquisitive;inspirational;interdisciplinary;introspective;irreverent;open_ended;optimistic;patient;pluralist;proactive;progressive;sassy;specialized;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,flirty,-0.10489972507427209,0.10489972507427209,-0.8315543185761514,0.01109601061676014,0.0,False,False,False,59,accommodating;adaptable;adventurous;agreeable;animated;artistic;calculating;chaotic;charismatic;chill;circumspect;collaborative;constructivist;contemporary;cosmopolitan;creative;curious;divergent;eclectic;effusive;eloquent;entertaining;epicurean;experiential;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;intuitive;metaphorical;nurturing;open_ended;optimistic;playful;pluralist;practical;proactive;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;whimsical;witty
PC6,negative,forgiving,-0.12319591099626988,0.12319591099626988,-0.7050328088334317,0.015371148672697675,0.0,False,False,False,44,accommodating;adaptable;adventurous;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;contemporary;cosmopolitan;creative;curious;divergent;eclectic;entertaining;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;optimistic;playful;pluralist;proactive;progressive;risk_taking;speculative;strategic;supportive;systems_thinker;utilitarian;witty
PC6,negative,futuristic,-0.439419049131479,0.439419049131479,-0.19448092620574842,0.21449249861824976,0.002,False,False,False,4,divergent;holistic;interdisciplinary;systems_thinker
PC6,negative,generalist,-0.24976554223308156,0.24976554223308156,-0.3271204894913706,0.0810929554961905,0.0,False,False,False,8,curious;divergent;exploratory;futuristic;generous;holistic;interdisciplinary;systems_thinker
PC6,negative,generous,-0.35020770934749673,0.35020770934749673,-0.16459339372183107,0.17810244116994867,0.0105,False,False,False,4,curious;divergent;interdisciplinary;systems_thinker
PC6,negative,goofy,-0.06797081112697544,0.06797081112697544,-0.7039115170635751,0.00470597695038555,0.0,False,False,False,54,accommodating;adaptable;adventurous;agreeable;animated;calculating;chaotic;charismatic;chill;circumspect;collaborative;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;eloquent;entertaining;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;open_ended;optimistic;playful;pluralist;proactive;progressive;resilient;risk_taking;speculative;strategic;supportive;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,grandiose,-0.050439304192018336,0.050439304192018336,-0.7855381086364109,0.0025798232994328684,0.0,False,False,False,75,accommodating;adaptable;adventurous;agreeable;animated;calculating;casual;chaotic;charismatic;chill;circumspect;collaborative;competitive;conciliatory;constructivist;contemporary;cosmopolitan;creative;curious;diplomatic;divergent;eclectic;effusive;eloquent;emotional;empathetic;entertaining;epicurean;existentialist;exploratory;extroverted;flexible;forgiving;futuristic;generalist;generous;goofy;gregarious;hedonistic;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;introspective;intuitive;irreverent;manic;mischievous;moderate;nurturing;open_ended;optimistic;playful;pluralist;practical;proactive;problem_solving;progressive;resilient;risk_taking;sassy;serene;specialized;speculative;strategic;stream_of_consciousness;supportive;sycophantic;systems_thinker;tactful;utilitarian;verbose;witty
PC6,negative,gregarious,-0.17202650818220885,0.17202650818220885,-0.5893340500849505,0.030930867463194074,0.0,False,False,False,24,adaptable;animated;collaborative;cosmopolitan;curious;divergent;eclectic;epicurean;exploratory;extroverted;flexible;futuristic;generalist;generous;holistic;inclusive;innovative;inquisitive;inspirational;interdisciplinary;pluralist;proactive;progressive;systems_thinker
