pc,trait,bootstrap_probability_target_largest_abs,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,prior_bootstrap_sign_stability,prior_bootstrap_seed,bootstrap_resamples,bootstrap_specificity_seed
PC5,pacifist,0.0,0.01893669366836548,0.0014690090873045846,0.054197000712156294,-0.5729356706142426,-0.6907730117440224,-0.45103802084922795,0.998,20260917,2000,20260920
PC5,paradoxical,0.0,0.01273352187126875,0.0002753132699581329,0.04304807083681221,-0.8375434577465057,-0.9336438342928887,-0.7373895034193994,0.985,20260917,2000,20260920
PC5,paranoid,0.0,0.004345633089542389,9.91037627500191e-06,0.03829722926020621,-0.635604977607727,-0.7266654998064042,-0.49312657862901693,0.7755,20260917,2000,20260920
PC5,passionate,0.0,0.003943905001506209,7.412875095269555e-06,0.03696353202685712,-0.8133011162281036,-0.8798558965325356,-0.6699128285050394,0.7785,20260917,2000,20260920
PC5,passive_aggressive,0.0,0.01986404974013567,0.00018324261109228248,0.08142219278961418,-0.6692298948764801,-0.8077480986714363,-0.5017804622650147,0.961,20260917,2000,20260920
PC5,patient,0.0,0.003385166055522859,8.005824145129737e-06,0.04124367646872997,-0.6521022617816925,-0.7330649852752685,-0.4913868136703968,0.656,20260917,2000,20260920
PC5,pedantic,0.0,0.016142522916197777,7.431195517710877e-05,0.07154630571603773,-0.5786352455615997,-0.7278027758002281,-0.4024038635194303,0.923,20260917,2000,20260920
PC5,pensive,0.0,0.008688986767083406,2.2839759822090858e-05,0.0850748846307395,-0.8408440947532654,-0.9322081908583641,-0.6294599741697314,0.7255,20260917,2000,20260920
PC5,perfectionist,0.0,0.004328028066083789,9.46223090068088e-06,0.041656347922980744,-0.7063871920108795,-0.7890781104564667,-0.5352450534701348,0.625,20260917,2000,20260920
PC5,pessimistic,0.0,0.002438909839838743,5.831076896356536e-06,0.02620803625322874,-0.863129049539566,-0.9154717817902565,-0.753384691476822,0.51,20260917,2000,20260920
PC5,petty,0.0,0.011798042338341475,5.543597644646071e-05,0.06514866314828395,-0.6862615644931793,-0.8021506279706955,-0.5224153563380243,0.9225,20260917,2000,20260920
PC5,philosophical,0.0,0.02909769583493471,0.0028365791426040233,0.08333568703383205,-0.58941251039505,-0.6997567966580391,-0.4728027038276198,0.9975,20260917,2000,20260920
PC5,playful,0.0,0.02136798109859228,0.00014013088039064315,0.08903562519699335,-0.6874167919158936,-0.8343591779470444,-0.505665299296379,0.96,20260917,2000,20260920
PC5,pluralist,0.0,0.043688494712114334,0.004695382947102189,0.10790370348840951,-0.5823036134243011,-0.7323350846767426,-0.4407780580222607,0.996,20260917,2000,20260920
PC5,poetic,0.0,0.0018518847646191716,3.995744100393495e-06,0.01932530291378497,-0.932618260383606,-0.9746397212147713,-0.8334915682673454,0.698,20260917,2000,20260920
PC5,practical,0.0,0.05265330523252487,0.002367488533491269,0.14462763480842108,-0.6812768876552582,-0.864496199786663,-0.5117021769285202,0.994,20260917,2000,20260920
PC5,prescriptive,0.0,0.029775057919323444,0.005901904054917395,0.07206797190010546,-0.5101031959056854,-0.6214805036783219,-0.4009521327912809,1.0,20260917,2000,20260920
PC5,principled,0.0,0.00330805906560272,7.40040716209478e-06,0.03128433926030991,-0.7947588562965393,-0.8612400978803635,-0.6643491938710213,0.5765,20260917,2000,20260920
PC5,proactive,0.0,0.005968453362584114,1.6102766176118168e-05,0.05369750047102571,-0.5950254797935486,-0.6944247111678123,-0.44467051923275003,0.757,20260917,2000,20260920
PC5,problem_solving,0.0,0.0025926822563633323,4.3648736209434e-06,0.02364999870769678,-0.7667041420936584,-0.8298063889145851,-0.6634393438696863,0.801,20260917,2000,20260920
PC5,progressive,0.001,0.11115964129567146,0.045395060908049345,0.18820292912423603,-0.21269363164901733,-0.37222384512424467,-0.06535361409187332,1.0,20260917,2000,20260920
PC5,provocative,0.0,0.021476581692695618,0.0005004351580282674,0.0674474500119686,-0.6240319907665253,-0.7512603774666786,-0.4978200316429139,0.989,20260917,2000,20260920
PC5,qualitative,0.0,0.0015617356402799487,3.8896558521628325e-06,0.014985175756737587,-0.8609374761581421,-0.9061666890978813,-0.7792936608195307,0.743,20260917,2000,20260920
PC5,quantitative,0.0,0.0012255689362064004,2.3184354233762863e-06,0.012461933610029499,-0.8265531063079834,-0.8733724907040596,-0.7467952579259872,0.6045,20260917,2000,20260920
PC5,radical,0.0,0.017039373517036438,0.0003025686572073028,0.06104512019082903,-0.5856181681156158,-0.7039479583501815,-0.4581517986953259,0.9785,20260917,2000,20260920
PC5,rationalist,0.0,0.0015340400277636945,4.329079058607022e-06,0.015076182945631433,-0.8352787494659424,-0.8825999304652214,-0.7484657853841783,0.537,20260917,2000,20260920
PC5,reactive,0.0,0.0033387310104444623,6.0155363712510734e-06,0.03431522184982891,-0.7381945252418518,-0.8107912242412567,-0.5927188575267792,0.5865,20260917,2000,20260920
PC5,rebellious,0.0,0.02317451313138008,0.0009309584114816971,0.07160150352865442,-0.6043750047683716,-0.7345925390720367,-0.4708146415650845,0.992,20260917,2000,20260920
PC5,reductionist,0.0,0.009946915786713362,4.920654128000024e-05,0.051254501193761806,-0.5536382496356964,-0.6610683411359787,-0.41967347487807277,0.908,20260917,2000,20260920
PC5,regulatory,0.0,0.02243297453969717,0.0008017436441150494,0.0719626013189554,-0.6683111488819122,-0.787252600491047,-0.5376267477869987,0.9935,20260917,2000,20260920
PC5,relativist,0.0,0.04031824879348278,0.007996084494516253,0.09286114554852241,-0.6206327974796295,-0.7328708902001381,-0.5093503788113595,0.999,20260917,2000,20260920
PC5,reserved,0.0,0.0076094442047178745,3.2731928149587476e-05,0.051462234091013644,-0.7358410358428955,-0.8243291914463043,-0.5823439583182336,0.889,20260917,2000,20260920
PC5,resilient,0.0,0.005057723261415958,8.966034420154756e-06,0.04844892872497439,-0.7415355145931244,-0.8258421361446381,-0.5725134015083313,0.7735,20260917,2000,20260920
PC5,reverent,0.0,0.01736131776124239,6.765769394405652e-05,0.07623081859201176,-0.7553688585758209,-0.8792275831103324,-0.6092313110828401,0.968,20260917,2000,20260920
PC5,rhetorical,0.0,0.001454955490771681,2.979345225639918e-06,0.01704738410189747,-0.9174819588661194,-0.9591001465916633,-0.8218713656067849,0.612,20260917,2000,20260920
PC5,risk_taking,0.0,0.019110435619950294,0.0004522651084698737,0.06362188979983327,-0.7098124325275421,-0.8278819173574448,-0.587447126209736,0.989,20260917,2000,20260920
PC5,ritualistic,0.0,0.00422095088288188,8.397338388022035e-06,0.04238373087719081,-0.8789722621440887,-0.9438369274139404,-0.7391250595450402,0.7245,20260917,2000,20260920
PC5,romantic,0.0,0.0033711701398715377,8.651699499750977e-06,0.026167269842699167,-0.918273538351059,-0.9736810848116875,-0.8141893029212952,0.8275,20260917,2000,20260920
PC5,sarcastic,0.0,0.01714695803821087,0.00012725854430755134,0.07649999670684335,-0.6281412243843079,-0.7609367147088051,-0.4594535619020464,0.9475,20260917,2000,20260920
PC5,sardonic,0.0,0.021727662533521652,0.0002362382656428963,0.08742783274501548,-0.5598819553852081,-0.7093316778540611,-0.385022545605898,0.961,20260917,2000,20260920
PC5,sassy,0.0,0.00928400969132781,2.660954096427304e-05,0.06357721649110311,-0.5384277999401093,-0.6466969087719917,-0.37891657501459125,0.866,20260917,2000,20260920
PC5,savage,0.0,0.002828695112839341,7.494951114495052e-06,0.030636228434741477,-0.6175599098205566,-0.6919004708528519,-0.4925616249442101,0.539,20260917,2000,20260920
PC5,secular,0.0,0.0013169673038646579,3.1513288945461683e-06,0.014704993367195107,-0.8548267185688019,-0.8988586530089379,-0.7675393700599671,0.55,20260917,2000,20260920
PC5,serene,0.0,0.003775911987759173,7.128633296815679e-06,0.04220384843647475,-0.6784989833831787,-0.7684200942516327,-0.5386523231863976,0.6565,20260917,2000,20260920
PC5,serious,0.0,0.009087135549634695,3.094615231020726e-05,0.06390276905149207,-0.6651964485645294,-0.7680630356073379,-0.5106746315956116,0.854,20260917,2000,20260920
PC5,skeptical,0.0,0.02593327220529318,0.0003131638222839684,0.093214950338006,-0.680207371711731,-0.8165444999933242,-0.5359098196029664,0.9815,20260917,2000,20260920
PC5,socratic,0.0,0.03594035096466541,0.004728778591379523,0.09364359602332113,-0.5394193828105927,-0.6702985838055611,-0.4125582627952099,0.999,20260917,2000,20260920
PC5,solemn,0.0,0.015551143791526556,3.1096495149540715e-05,0.08276943769305943,-0.7121941149234772,-0.8296491399407386,-0.5474811911582947,0.9245,20260917,2000,20260920
PC5,specialized,0.0,0.012824735138565302,4.255695293977624e-05,0.07583668138831848,-0.5355123579502106,-0.6717828541994095,-0.353321148455143,0.8765,20260917,2000,20260920
PC5,speculative,0.0,0.05227974243462086,0.014786310005001723,0.10545700863003721,-0.6311163008213043,-0.7376415967941284,-0.5244006335735321,1.0,20260917,2000,20260920
PC5,spiritual,0.0,0.0037077091401442885,7.693355905757926e-06,0.024192697182297704,-0.8384548425674438,-0.9036358788609504,-0.7404269516468048,0.8785,20260917,2000,20260920
PC5,spontaneous,0.0,0.008733443450182676,3.0378858036783642e-05,0.04878540234640239,-0.8379478454589844,-0.9296866282820702,-0.7021565720438958,0.9235,20260917,2000,20260920
PC5,stoic,0.0,0.003889017621986568,9.706130936137924e-06,0.04273541085422036,-0.6496883630752563,-0.7362501889467239,-0.5139747142791748,0.7135,20260917,2000,20260920
PC5,strategic,0.0,0.004763586213812232,8.011256204554229e-06,0.045561425574123855,-0.6642679870128632,-0.7471676304936409,-0.5180504277348519,0.6055,20260917,2000,20260920
PC5,stream_of_consciousness,0.0,0.014827951323240995,8.070564181252849e-05,0.06575716417282819,-0.7104618549346924,-0.8341796293854713,-0.5574136689305306,0.9605,20260917,2000,20260920
PC5,structuralist,0.0,0.0028522087959572673,7.172174355218886e-06,0.027257815701886994,-0.7487000226974487,-0.8147148013114929,-0.634404119849205,0.649,20260917,2000,20260920
PC5,submissive,0.0,0.0033628299133852124,8.377903463951953e-06,0.03214496364817021,-0.6672652959823608,-0.7506120294332504,-0.5281926527619362,0.605,20260917,2000,20260920
PC5,subversive,0.0,0.021053717471659184,0.0005935002875048668,0.07009509224444618,-0.7127891778945923,-0.8360836565494537,-0.578905326128006,0.988,20260917,2000,20260920
PC5,supportive,0.0,0.0023429967695847154,4.971295049926994e-06,0.027408829284831862,-0.8217096924781799,-0.8784246683120728,-0.702667310833931,0.527,20260917,2000,20260920
PC5,sycophantic,0.0,0.006258916342630982,1.6748770167396288e-05,0.04517310243099921,-0.7829513549804688,-0.8660429045557976,-0.6408088043332101,0.863,20260917,2000,20260920
PC5,systems_thinker,0.0,0.07727353274822235,0.008499260805547238,0.1965743016451595,-0.3487958014011383,-0.5411158576607704,-0.17026035003364104,0.9985,20260917,2000,20260920
PC5,tactful,0.0,0.0027268975973129272,6.382287574524526e-06,0.030811696639284483,-0.6975906193256378,-0.7759618148207664,-0.5647033497691155,0.52,20260917,2000,20260920
PC5,technical,0.0,0.0053141252137720585,5.87393730029362e-06,0.043345178849995135,-0.5545423626899719,-0.6560112118721009,-0.39669912904500965,0.7675,20260917,2000,20260920
PC5,temperamental,0.0,0.014262724667787552,9.904165581247071e-05,0.0732990076765418,-0.7219213843345642,-0.8443651899695397,-0.546152259409428,0.935,20260917,2000,20260920
PC5,theatrical,0.0,0.005612907465547323,1.7510547468191363e-05,0.03659192053601145,-0.8608315885066986,-0.9310756117105484,-0.7404968664050103,0.871,20260917,2000,20260920
PC5,theoretical,0.0,0.05527183599770069,0.0032896360906306656,0.15015724562108515,-0.6678793728351593,-0.855091406404972,-0.4952031075954438,0.9965,20260917,2000,20260920
PC5,traditional,0.0,0.08414348214864731,0.028179546212777497,0.1523299492895602,-0.2778099924325943,-0.4123479001224041,-0.1560062143951655,1.0,20260917,2000,20260920
PC5,transparent,0.0,0.0022544036619365215,6.381332741511869e-06,0.021667591994628303,-0.9396488964557648,-0.9842853710055351,-0.8382896691560746,0.7425,20260917,2000,20260920
PC5,understated,0.0,0.0053596957586705685,1.358733388769906e-05,0.05297226784750816,-0.46245041489601135,-0.5652151510119439,-0.3218870989978316,0.78,20260917,2000,20260920
PC5,universalist,0.0,0.07136397063732147,0.021465297555550933,0.13741132430732228,-0.3822494447231293,-0.5154776617884635,-0.2523938477039338,1.0,20260917,2000,20260920
PC5,urgent,0.0,0.05782804824411869,0.006694917601998895,0.13879500217735766,-0.5109525918960571,-0.6711450070142746,-0.3616625972092153,0.998,20260917,2000,20260920
PC5,utilitarian,0.0,0.0015316525823436677,4.829670353956317e-06,0.015257056569680556,-0.8169979453086853,-0.8683475464582443,-0.7264710918068886,0.688,20260917,2000,20260920
PC5,verbose,0.032,0.14691664278507233,0.024927441822364928,0.3115388654172419,-0.18608665466308594,-0.40193054229021075,0.009073537355288843,1.0,20260917,2000,20260920
PC5,vindictive,0.0,0.03172796778380871,0.0017238894477486612,0.0872515894472599,-0.7069911658763885,-0.8535841464996338,-0.5719867944717408,0.993,20260917,2000,20260920
PC5,visceral,0.0,0.002812669496051967,6.073308929899212e-06,0.031220601964741933,-0.8012106120586395,-0.8627881899476051,-0.666024474799633,0.625,20260917,2000,20260920
PC5,whimsical,0.0,0.025918503291904926,0.0005030517335399054,0.08789992462843652,-0.7742785215377808,-0.9169761642813683,-0.621670299768448,0.984,20260917,2000,20260920
PC5,witty,0.0,0.025454054586589336,0.00035167484893463554,0.09317409824579954,-0.618469625711441,-0.772670017182827,-0.45404554158449184,0.9805,20260917,2000,20260920
PC5,wry,0.0,0.028943760320544243,0.00043635858746711166,0.09940482247620816,-0.4907698929309845,-0.6506588250398636,-0.32172655463218697,0.9815,20260917,2000,20260920
PC5,zealous,0.0,0.0018747472786344588,3.1390324011226767e-06,0.021212694281712144,-0.9148977696895599,-0.9581127539277077,-0.8111750528216363,0.5305,20260917,2000,20260920
PC6,absolutist,0.0,0.0667848028242588,0.014983023912645877,0.13789773732423774,-0.39508479833602905,-0.547994478046894,-0.2617042675614358,1.0,20260918,2000,20260920
PC6,abstract,0.0,0.0029858722118660808,8.917851346268435e-06,0.027463138569146367,-0.8430301547050476,-0.9038207679986954,-0.7199006363749504,0.741,20260918,2000,20260920
PC6,accessible,0.0,0.0019065597443841398,3.384448069709834e-06,0.024299833923578252,-0.7429606914520264,-0.8106629386544227,-0.6184153661131861,0.6615,20260918,2000,20260920
PC6,accommodating,0.0,0.022362275049090385,0.0006426418607588857,0.07709829099476327,-0.5526945888996124,-0.701543141901493,-0.3947489142417908,0.99,20260918,2000,20260920
PC6,acerbic,0.0,0.0019102932419627905,3.310006087531292e-06,0.021263657696545105,-0.6526386737823486,-0.728228572010994,-0.5416942030191424,0.7085,20260918,2000,20260920
PC6,adaptable,0.0,0.08257724344730377,0.0256753149908036,0.1620533727109432,-0.4405308812856674,-0.586918942630291,-0.2981293544173241,1.0,20260918,2000,20260920
PC6,adventurous,0.0,0.03306852839887142,0.005313524161465466,0.07845188844949004,-0.6602161824703217,-0.7757480055093765,-0.5532811805605891,0.998,20260918,2000,20260920
PC6,agreeable,0.0,0.011627804953604937,7.721392339590238e-05,0.05143660735338924,-0.6485244333744049,-0.7545277416706085,-0.5152240946888924,0.9565,20260918,2000,20260920
PC6,altruistic,0.0,0.002877525519579649,4.806674019164347e-06,0.027318587852641935,-0.792962908744812,-0.8540693297982216,-0.6855585604906083,0.7525,20260918,2000,20260920
PC6,analytical,0.0,0.0014262223849073052,2.3763816727750964e-06,0.014270340534858402,-0.899621993303299,-0.9399255469441414,-0.819196428358555,0.6005,20260918,2000,20260920
PC6,animated,0.0,0.04174701310694218,0.0075198735576123,0.09583908487111328,-0.5673908591270447,-0.6882913157343864,-0.45418382585048694,0.999,20260918,2000,20260920
PC6,anthropocentric,0.0,0.0251349788159132,0.0012734939169604333,0.07722239401191473,-0.5053170919418335,-0.6328259229660034,-0.3822902046144009,0.9935,20260918,2000,20260920
PC6,anxious,0.0,0.006771763786673546,2.4368378399231007e-05,0.037030225247144666,-0.6634248793125153,-0.759832663834095,-0.5494001656770707,0.9035,20260918,2000,20260920
PC6,arrogant,0.0,0.0038638681871816516,9.221821869687119e-06,0.0284470796119421,-0.6672382354736328,-0.7461661651730538,-0.5511681228876115,0.8385,20260918,2000,20260920
PC6,artistic,0.0,0.019409888423979282,0.0016817107447423042,0.05305395107716317,-0.8031072616577148,-0.9010372743010521,-0.70548375248909,0.997,20260918,2000,20260920
PC6,ascetic,0.0,0.05357807315886021,0.011957266111858189,0.11159193459898227,-0.5436362326145172,-0.6748066574335099,-0.42694710940122604,1.0,20260918,2000,20260920
PC6,assertive,0.0,0.0036185354692861438,1.4688150599795335e-05,0.031406600680202235,-0.7012368440628052,-0.7768668815493583,-0.5740172132849694,0.7905,20260918,2000,20260920
PC6,avoidant,0.0,0.011271134950220585,8.941303876781604e-05,0.04758120430633411,-0.5983436405658722,-0.7338426932692528,-0.4470283150672913,0.9565,20260918,2000,20260920
PC6,benevolent,0.0,0.009927267208695412,4.810537529920112e-05,0.045415920391678785,-0.8491111099720001,-0.9427839979529381,-0.732832570374012,0.9505,20260918,2000,20260920
PC6,big_picture,0.0,0.002396118245087564,5.316883323303046e-06,0.024797388073056925,-0.7433381080627441,-0.8166087463498115,-0.6249655693769456,0.6495,20260918,2000,20260920
PC6,bitter,0.0,0.002834811224602163,1.0181403354181384e-05,0.026159276627004145,-0.7432156801223755,-0.8116125047206879,-0.6223843961954117,0.812,20260918,2000,20260920
PC6,blunt,0.0,0.013660463504493237,0.00011527892802405404,0.06156545439735055,-0.7630934715270996,-0.8772892683744431,-0.6221220418810846,0.9625,20260918,2000,20260920
PC6,bombastic,0.0,0.002051576040685177,4.791469427800621e-06,0.02365900101140133,-0.7007530033588409,-0.7734840124845505,-0.5659740641713142,0.727,20260918,2000,20260920
PC6,calculating,0.0,0.022553312592208385,0.0013908408320276067,0.06254058685153721,-0.5964575409889221,-0.7344288066029548,-0.471542812883854,0.9935,20260918,2000,20260920
PC6,callous,0.0,0.01807366032153368,0.00037438929211930377,0.05978460004553199,-0.8029761612415314,-0.9184937298297882,-0.6841917574405671,0.985,20260918,2000,20260920
PC6,calm,0.0,0.002368288580328226,6.311208824172354e-06,0.02352515216916798,-0.7816126048564911,-0.8391788646578788,-0.6681450337171555,0.759,20260918,2000,20260920
PC6,casual,0.0,0.00867118826135993,3.798028228629846e-05,0.04742730772122738,-0.7179991900920868,-0.8276814848184586,-0.566077746450901,0.93,20260918,2000,20260920
PC6,cautious,0.0,0.04440116882324219,0.01032336545176804,0.09600320402532814,-0.6401306390762329,-0.7515530154109001,-0.5292595401406288,1.0,20260918,2000,20260920
PC6,challenging,0.0,0.0029374697478488088,6.371535562266217e-06,0.02644048137590289,-0.6963464021682739,-0.7726323544979096,-0.5846996203064921,0.7655,20260918,2000,20260920
PC6,chaotic,0.0,0.02561921253800392,0.002890997799113393,0.06591488998383283,-0.6970697939395905,-0.8083577737212181,-0.5912367835640907,0.9985,20260918,2000,20260920
PC6,charismatic,0.0,0.04157368279993534,0.011304787243716419,0.08625004161149262,-0.7009382247924805,-0.8020021051168442,-0.5979108586907387,1.0,20260918,2000,20260920
PC6,chill,0.0,0.033913854509592056,0.0034917448589112613,0.08765629176050417,-0.6504602134227753,-0.7806736141443252,-0.5230793774127961,0.997,20260918,2000,20260920
PC6,circumspect,0.0,0.026947658509016037,0.0010015734282205814,0.09170378521084782,-0.5002448856830597,-0.6467722371220589,-0.3391029499471188,0.9915,20260918,2000,20260920
PC6,closure_seeking,0.0,0.044635940343141556,0.003399157169042155,0.13107880130410193,-0.44965435564517975,-0.5998485445976257,-0.28702204972505585,0.994,20260918,2000,20260920
PC6,collaborative,0.0,0.05432842671871185,0.008493181667290628,0.13209306262433507,-0.4681212455034256,-0.6221690952777863,-0.3082811035215855,0.9995,20260918,2000,20260920
PC6,collectivistic,0.0,0.0025611695600673556,5.1499318715286795e-06,0.028169582178816176,-0.6188114285469055,-0.7003247499465942,-0.4985002785921098,0.691,20260918,2000,20260920
PC6,competitive,0.0,0.0040391916409134865,1.5150806075325817e-05,0.031944486312568125,-0.6688846051692963,-0.7542590916156768,-0.5366472214460374,0.802,20260918,2000,20260920
PC6,conceptual,0.0,0.008477062918245792,2.9027330856479243e-05,0.04433614499866961,-0.7892701327800751,-0.8819738164544105,-0.6564336746931076,0.917,20260918,2000,20260920
PC6,conciliatory,0.0,0.006410634145140648,2.4807554473227357e-05,0.037362349964678285,-0.6718485355377197,-0.7629065290093422,-0.544497646391392,0.9005,20260918,2000,20260920
PC6,concise,0.0,0.012632803525775671,7.302223766600947e-05,0.058646822255104765,-0.5795083045959473,-0.6973281487822532,-0.4394458405673505,0.9525,20260918,2000,20260920
PC6,condescending,0.0,0.001411574485246092,2.5215024265889954e-06,0.015713727613910995,-0.7746521830558777,-0.8251277595758438,-0.6814527958631516,0.543,20260918,2000,20260920
PC6,confident,0.0,0.0044707979541271925,7.350322971433343e-06,0.03738198820501564,-0.5949734151363373,-0.685815840959549,-0.4644288584589959,0.8045,20260918,2000,20260920
PC6,confrontational,0.0,0.019195863977074623,0.00047321237216237935,0.06808210518211125,-0.6660774052143097,-0.7874032095074653,-0.5294360756874085,0.982,20260918,2000,20260920
PC6,conscientious,0.0,0.0018630739068612456,3.963636368098378e-06,0.017977134836837574,-0.6683875322341919,-0.7371449083089828,-0.5701370581984521,0.619,20260918,2000,20260920
PC6,constructivist,0.0,0.016021253541111946,0.0003287704043032136,0.054775405768304995,-0.5482864081859589,-0.657551221549511,-0.43548012152314186,0.9835,20260918,2000,20260920
PC6,contemporary,0.0,0.02749980054795742,0.0012882306880783291,0.07789231855422252,-0.5559605956077576,-0.6967705383896827,-0.4291873432695866,0.9925,20260918,2000,20260920
PC6,contrarian,0.0,0.002026177244260907,5.061958836449776e-06,0.020038196211680757,-0.7064778804779053,-0.7715313971042633,-0.5942378297448159,0.6825,20260918,2000,20260920
PC6,convergent,0.0,0.047848500311374664,0.011485099070705473,0.10191456917673342,-0.511801153421402,-0.6370368212461471,-0.3859163992106915,1.0,20260918,2000,20260920
PC6,cosmopolitan,0.0,0.0691351443529129,0.020687563344836235,0.144331831857562,-0.36458928883075714,-0.49846105426549914,-0.23840190619230273,1.0,20260918,2000,20260920
PC6,creative,0.0,0.05442609265446663,0.019411527458578347,0.10167385563254355,-0.6597093641757965,-0.7594669252634049,-0.565832479298115,1.0,20260918,2000,20260920
PC6,critical,0.0,0.013345099985599518,8.254871336248471e-05,0.05735764317214481,-0.5242054164409637,-0.6396537408232689,-0.3840936511754992,0.9515,20260918,2000,20260920
PC6,cruel,0.0,0.007462510606274009,4.7149772490229226e-05,0.03972006971016519,-0.6308322548866272,-0.7280268236994744,-0.5028827160596849,0.9275,20260918,2000,20260920
PC6,cryptic,0.0,0.0042187965009361506,1.5622269143023004e-05,0.026907459786161773,-0.847322016954422,-0.9130199909210205,-0.7376364007592202,0.883,20260918,2000,20260920
PC6,curious,0.0295,0.20526602119207382,0.13483613952994347,0.28422275632619853,-0.12385055050253868,-0.2487204395234585,0.003248064476065252,1.0,20260918,2000,20260920
PC6,cynical,0.0,0.012243088334798813,0.0001404958853527205,0.049796061404049394,-0.8083247244358063,-0.9076289340853692,-0.6883177876472474,0.964,20260918,2000,20260920
PC6,data_driven,0.0,0.0018880077404901385,5.7424958299634454e-06,0.01793305464088915,-0.8308669626712799,-0.876798751950264,-0.7398486018180848,0.744,20260918,2000,20260920
PC6,decisive,0.0,0.006484571844339371,1.7964165226658225e-05,0.05799957355484359,-0.571112722158432,-0.6736510127782822,-0.41637539193034184,0.8115,20260918,2000,20260920
PC6,deconstructionist,0.0,0.001865136786364019,7.06977029949485e-06,0.01997181065380572,-0.5770745575428009,-0.6600660905241966,-0.4618441998958589,0.609,20260918,2000,20260920
PC6,deferential,0.0,0.003260281402617693,5.961698889223044e-06,0.03178596077486867,-0.8141883313655853,-0.8774251133203507,-0.6947743535041809,0.744,20260918,2000,20260920
PC6,deontological,0.0,0.1467715948820114,0.07027394976466894,0.22574226856231688,-0.27749860286712646,-0.40653764456510544,-0.1611549317836763,1.0,20260918,2000,20260920
PC6,descriptive,0.0,0.004076006123796105,1.4416252679438913e-05,0.029393521416932328,-0.7483698427677155,-0.8183316141366959,-0.6419870525598527,0.8575,20260918,2000,20260920
PC6,detached,0.0,0.005270527210086584,1.0878752846110729e-05,0.03166491566225882,-0.6966085731983185,-0.7715869978070259,-0.58730965256691,0.905,20260918,2000,20260920
PC6,deterministic,0.0,0.007435827516019344,2.7628741827356864e-05,0.041332008689641944,-0.6157397627830505,-0.719151459634304,-0.482147940248251,0.911,20260918,2000,20260920
PC6,diplomatic,0.0,0.006879319436848164,1.956768874151749e-05,0.0389881027862429,-0.6826954185962677,-0.7784932225942611,-0.5559425249695779,0.91,20260918,2000,20260920
PC6,disorganized,0.0,0.0016468300600536168,2.479409670286259e-06,0.01854391703382134,-0.7432443499565125,-0.8022795140743255,-0.6500352919101715,0.604,20260918,2000,20260920
PC6,dispassionate,0.0,0.005739124491810799,1.71452023096208e-05,0.03144511124119161,-0.7450737357139587,-0.818830931186676,-0.6399087980389595,0.9145,20260918,2000,20260920
PC6,divergent,0.075,0.27974729239940643,0.180317622423172,0.39138703867793084,-0.10007639974355698,-0.23646781630814076,0.03402950745075925,1.0,20260918,2000,20260920
PC6,dogmatic,0.0,0.041204582899808884,0.004507270292378962,0.10087626539170738,-0.5737417042255402,-0.7195526018738747,-0.43750281259417545,1.0,20260918,2000,20260920
PC6,dominant,0.0,0.0034577761543914676,5.546439365389233e-06,0.03147370051592588,-0.8157352209091187,-0.8808215036988258,-0.6892703831195832,0.7295,20260918,2000,20260920
PC6,dramatic,0.0,0.004168076440691948,1.1182336334059072e-05,0.027223518211394546,-0.9048501253128052,-0.9668357759714127,-0.8054767325520515,0.875,20260918,2000,20260920
PC6,earnest,0.0,0.001825121056754142,3.6895887717491865e-06,0.020632553938776246,-0.6420517861843109,-0.7274869903922081,-0.5164596304297449,0.565,20260918,2000,20260920
PC6,eclectic,0.0,0.06701690331101418,0.0273251845035702,0.1258956506848335,-0.454600989818573,-0.5655557498335838,-0.3333933286368847,1.0,20260918,2000,20260920
PC6,edgy,0.0,0.0017201961600221694,3.85498323680622e-06,0.018689448293298473,-0.7220529615879059,-0.7778521776199341,-0.626150318980217,0.622,20260918,2000,20260920
PC6,educational,0.0,0.0023837934713810682,5.373169199174299e-06,0.021718948613852238,-0.8199414908885956,-0.8760034009814263,-0.7090712234377862,0.7525,20260918,2000,20260920
PC6,efficient,0.0,0.0022421409375965595,5.66782222222173e-06,0.024077327223494642,-0.522601455450058,-0.6021386012434959,-0.41197846904397023,0.6095,20260918,2000,20260920
PC6,effusive,0.0,0.012618300039321184,0.00012586825960170245,0.04874854460358619,-0.7357351779937744,-0.8361931771039963,-0.6261147275567055,0.9735,20260918,2000,20260920
PC6,egalitarian,0.0,0.0021200537448748946,5.2570397429008155e-06,0.02324155401438473,-0.5195055902004242,-0.6165499240159988,-0.3943883217871191,0.5155,20260918,2000,20260920
PC6,elitist,0.0,0.004995796363800764,1.3877601213607706e-05,0.040308430884033436,-0.6020320951938629,-0.7006105571985245,-0.4531574353575707,0.83,20260918,2000,20260920
PC6,eloquent,0.0,0.014982561580836773,0.0004089068461325951,0.0572581383399665,-0.5646578073501587,-0.6928213849663735,-0.4263924308121206,0.984,20260918,2000,20260920
PC6,emotional,0.0,0.00496455910615623,8.88995270997839e-06,0.029778424277901647,-0.7664013504981995,-0.8339926600456238,-0.6629462122917176,0.9035,20260918,2000,20260920
