permutation_index,seed,global_max_fisher_z,global_max_back_transformed_r,global_maximizing_K,stable_K456_max_fisher_z,stable_K456_max_back_transformed_r,stable_K456_maximizing_K,MFamily_A_max_r,MFamily_B_max_r,MFamily_C_max_r,MFamily_D_max_r
19272,2026091304,0.229517147054,0.225570117743,6,0.229517147054,0.225570117743,6,0.291588768094,0.258970837288,0.175116085816,0.256892988533
19273,2026091304,0.230285589007,0.226299333382,8,0.152039667068,0.150878879647,6,0.202063087866,0.225806579292,0.342012954246,0.237963245376
19274,2026091304,0.210994709712,0.207918404636,7,0.144319976268,0.143326276479,6,0.185940550645,0.165471167261,0.174653530219,0.346386476191
19275,2026091304,0.233437090369,0.229287301125,10,0.168278998126,0.166708355078,6,0.243986126866,0.128814976972,0.243597698649,0.363538115481
19276,2026091304,0.169351225904,0.16775059715,10,0.120046535973,0.119473170515,6,0.215486561239,0.283822110947,0.107134480505,0.20914108454
19277,2026091304,0.318847633055,0.308464573414,10,0.280266541234,0.273151752608,6,0.415150433079,0.13486248879,0.350944366845,0.466737573421
19278,2026091304,0.2764939149,0.269657024281,10,0.242584639947,0.237935559406,6,0.398854146615,0.258210469211,0.180885529181,0.350869257662
19279,2026091304,0.282655303289,0.275360839016,10,0.22670141744,0.222895966334,6,0.274939084595,0.317626481454,0.363171749434,0.243684971029
19280,2026091304,0.153396132291,0.152204193649,7,0.142622873235,0.141663633227,4,0.160890180471,0.199480309579,0.129291426443,0.219405373951
19281,2026091304,0.206050809984,0.20318340134,10,0.13478088192,0.133970630931,4,0.297557027116,0.285459764979,0.111495360679,0.1667251703
19282,2026091304,0.279906181732,0.272818247393,8,0.241334275134,0.236755631488,5,0.360153809407,0.26888190859,0.331610752844,0.242761236165
19283,2026091304,0.313886053956,0.303968245912,8,0.24214639824,0.237522084934,6,0.289038565872,0.36739315949,0.294597167123,0.363982404405
19284,2026091304,0.241182848956,0.236612688113,10,0.173015796673,0.171309842013,5,0.23216872159,0.211894533174,0.339438282018,0.25395525216
19285,2026091304,0.266121106394,0.260011840994,7,0.188075797423,0.185889160223,6,0.262660915687,0.377814706093,0.286521471144,0.34115952722
19286,2026091304,0.238455967456,0.234036817007,10,0.151655199011,0.150503142011,5,0.256947262724,0.259740345663,0.282063058302,0.268421126561
19287,2026091304,0.229928944792,0.225960926114,10,0.220940935767,0.217414703188,6,0.28056722836,0.227181874356,0.214005235313,0.290105041903
19288,2026091304,0.208706593982,0.205728166128,7,0.19792172766,0.195377194422,6,0.279801472104,0.181649548629,0.298492092253,0.131194822178
19289,2026091304,0.157460133082,0.156171571429,10,0.0945180117566,0.0942375501776,6,0.139551080662,0.172772598109,0.077014745025,0.236978948847
19290,2026091304,0.306130549236,0.296912833026,8,0.187511403951,0.185344212129,5,0.256971152105,0.37528006318,0.303195641839,0.248740574166
19291,2026091304,0.167979538574,0.166417203483,10,0.140102713714,0.139193172981,6,0.21794785245,0.148542241201,0.264027707335,0.119921695895
19292,2026091304,0.146836039174,0.145789759785,10,0.129457842653,0.128739449155,6,0.22189429627,0.0998191150671,0.123109258267,0.213628527313
19293,2026091304,0.379500594053,0.362273683294,10,0.281142552524,0.273962208913,6,0.491973341088,0.336958753608,0.321428774446,0.405551594126
19294,2026091304,0.208075040725,0.205123264267,8,0.13666118623,0.135816720079,6,0.196796037228,0.251873389473,0.208069797968,0.284816932417
19295,2026091304,0.186101768906,0.183982646708,10,0.117918069812,0.117374555239,5,0.158455154124,0.205448048876,0.178053024697,0.25798452798
19296,2026091304,0.267635980527,0.2614237431,10,0.19949631895,0.196891213,6,0.346626140124,0.346227479434,0.192465845651,0.247823335461
19297,2026091304,0.259374595965,0.253710478136,10,0.198582922151,0.196013067397,6,0.30740529007,0.180342938016,0.26365482454,0.364510526389
19298,2026091304,0.238755532152,0.234319953717,10,0.176051047828,0.174254477304,4,0.390185871532,0.220620451646,0.0954493093469,0.318744040177
19299,2026091304,0.151136200618,0.149995859974,10,0.116817030885,0.11628854518,6,0.173130482393,0.300007982882,0.0793253719225,0.104274818192
19300,2026091304,0.185747492459,0.183640340084,10,0.157767491003,0.156471418624,6,0.237170940759,0.207213844816,0.109637842049,0.270152520489
19301,2026091304,0.219753427931,0.216283036198,8,0.179209548915,0.177315376852,5,0.233496512642,0.149541139881,0.309132017376,0.360075857331
19302,2026091304,0.299265278215,0.29064009757,10,0.216359561446,0.213045565203,6,0.369651981314,0.113918777196,0.408629893586,0.317901053704
19303,2026091304,0.264843003664,0.25881975037,10,0.250064202479,0.244979012739,6,0.300595942248,0.141807916212,0.43343815877,0.276816175949
19304,2026091304,0.313261630267,0.303401409393,8,0.294308271228,0.286095306744,5,0.384936476638,0.212917900618,0.463106072138,0.285597804309
19305,2026091304,0.238002989485,0.233608604737,10,0.163308997442,0.161872512165,5,0.245922044997,0.24856777991,0.25991505655,0.281821973512
19306,2026091304,0.17753700087,0.175694935899,8,0.116342153597,0.115820063834,6,0.138178045816,0.328372234161,0.193544859747,0.136831037344
19307,2026091304,0.225392379851,0.221651602783,10,0.140735788865,0.139813927682,6,0.256011648738,0.261925232426,0.312182806779,0.315935867257
19308,2026091304,0.252792206957,0.247541577871,8,0.183858824897,0.181814734507,6,0.167277168784,0.306649518919,0.338411960049,0.253188110962
19309,2026091304,0.193502233657,0.191122756568,10,0.132230268452,0.131464945427,6,0.192154950772,0.118761672833,0.254334310914,0.204686822788
19310,2026091304,0.21248887384,0.209347530912,10,0.173997468106,0.172262543752,5,0.135371544133,0.346617870896,0.235357144858,0.195841568216
19311,2026091304,0.315110859882,0.305079469552,10,0.202009367378,0.199305640482,6,0.45570857349,0.168342269678,0.453314951232,0.342400621795
19312,2026091304,0.221454201319,0.217903652506,8,0.18065601391,0.178716003702,6,0.268916537642,0.18331369111,0.199728262228,0.239353768086
19313,2026091304,0.262706854991,0.256825597816,8,0.240260486248,0.235741774578,6,0.303395795882,0.320547777182,0.113747429919,0.376547071507
19314,2026091304,0.215807258838,0.212518268743,8,0.125910972982,0.125249785931,6,0.239051044005,0.256242792634,0.210016648584,0.179308964208
19315,2026091304,0.270276920262,0.263882491499,10,0.238721917747,0.234288184689,6,0.333247033238,0.279097830771,0.358597016234,0.223557774348
19316,2026091304,0.185375498446,0.183280866574,10,0.166252118094,0.164737142069,5,0.21990999443,0.201824838008,0.162410055731,0.202593984017
19317,2026091304,0.179682940073,0.177773845722,10,0.13515586361,0.134338863884,4,0.180292351389,0.250298263349,0.221462015116,0.112757027449
19318,2026091304,0.277591671908,0.27067465634,8,0.240029921044,0.235524011014,5,0.411890670065,0.226971952347,0.321647442894,0.229347056587
19319,2026091304,0.202739366174,0.200006539626,10,0.157854662235,0.156556454456,6,0.149377633313,0.19743241579,0.179074400828,0.272320039497
19320,2026091304,0.291025726387,0.283078617721,10,0.258385744374,0.252785046067,5,0.220204700655,0.306828806748,0.337393780712,0.349388948367
19321,2026091304,0.242618785204,0.237967771325,10,0.221782450543,0.218216293426,6,0.258711858523,0.223907223221,0.344755825302,0.224079537239
19322,2026091304,0.249492635335,0.244441672854,8,0.18259876668,0.180596050976,6,0.388934033172,0.357433225822,0.130348839058,0.19466247694
19323,2026091304,0.231186738604,0.227154159301,10,0.142267194131,0.141315074552,6,0.237055951449,0.19982013143,0.182585713509,0.305145605801
19324,2026091304,0.219278436639,0.21583021773,10,0.189349696351,0.187118748018,6,0.317375602145,0.136345421011,0.14640499155,0.283929036894
19325,2026091304,0.300499162179,0.291769347758,10,0.297727198108,0.289231312998,6,0.334143078667,0.199162293555,0.311658836643,0.412563386709
19326,2026091304,0.248982398106,0.243961863381,10,0.230504208314,0.226506746626,5,0.28396570345,0.237735339174,0.291362911779,0.20433207185
19327,2026091304,0.180855237143,0.178908856994,10,0.115605933682,0.115093657975,5,0.202519961152,0.232384228284,0.0734720967704,0.263502123287
19328,2026091304,0.257393643524,0.251856108076,8,0.233983284514,0.229804715537,6,0.180391556536,0.280713995713,0.359869660166,0.267758523789
19329,2026091304,0.26299072901,0.257090728341,10,0.215796167067,0.212507677896,5,0.214429389262,0.298255695698,0.363524685515,0.254777827708
19330,2026091304,0.183769401235,0.181728265481,8,0.158721318884,0.157401754514,6,0.187273690736,0.158705196454,0.192981161681,0.259280123806
19331,2026091304,0.286331416901,0.278754765674,10,0.209647871323,0.20662942998,6,0.338073533985,0.270220800248,0.338145025182,0.314816164776
19332,2026091304,0.284359434684,0.27693501684,10,0.207777433152,0.204838161302,6,0.321925850019,0.355076868808,0.22092808157,0.275681350534
19333,2026091304,0.157920519227,0.156620696635,10,0.143993159914,0.14300615874,6,0.101337840891,0.204033330095,0.143684133042,0.189668078603
19334,2026091304,0.276443354779,0.269610139995,10,0.184807288833,0.182731687054,6,0.377144281588,0.282353159541,0.242725175577,0.211581677077
19335,2026091304,0.283105455357,0.275776807349,8,0.175792666395,0.174003930251,6,0.328386347535,0.144584669054,0.293967080259,0.397267404703
19336,2026091304,0.272154566333,0.265628522449,10,0.256235523942,0.250771133776,6,0.333546980453,0.232820867666,0.269804932678,0.327814529719
19337,2026091304,0.1919406369,0.189617753718,8,0.170293996844,0.168666693115,5,0.198102316847,0.144649421993,0.280985012009,0.229485015431
19338,2026091304,0.0924574993315,0.0921949428399,5,0.0924574993315,0.0921949428399,5,0.104984412159,0.137586355049,0.0779528617915,0.110567272176
19339,2026091304,0.317465712899,0.307213611049,10,0.246984397395,0.242081864581,6,0.340227958565,0.253470567079,0.171079599833,0.467352941618
19340,2026091304,0.215104898337,0.211847529655,10,0.148772870319,0.147684886757,6,0.221111906139,0.100051394315,0.370953180222,0.208490488285
19341,2026091304,0.218444068658,0.215034573752,8,0.0884140395847,0.0881843788997,5,0.207414541104,0.426244637817,0.178214849247,0.110564457202
19342,2026091304,0.210075038706,0.207038323027,8,0.110750499656,0.110299900477,5,0.222234488548,0.254907528154,0.293148346152,0.0956385077947
19343,2026091304,0.321178341372,0.310571994991,7,0.315441566741,0.305379366104,6,0.391983848222,0.161975017575,0.380567176201,0.345525014519
19344,2026091304,0.171400428449,0.169741447446,7,0.167270769903,0.165727982758,5,0.162753018129,0.0435153184594,0.282188118141,0.209343055057
19345,2026091304,0.199026358965,0.196439429783,10,0.184406759153,0.182344503091,6,0.213733858446,0.13078872074,0.251579952835,0.219302500545
19346,2026091304,0.226010577764,0.222239348372,10,0.19842352731,0.195859791897,6,0.272805206393,0.287640787942,0.206517964219,0.192188814444
19347,2026091304,0.302110965441,0.29324324484,8,0.25627151517,0.25080486135,6,0.342358115983,0.431406070207,0.382683024364,0.221623275517
19348,2026091304,0.20135479969,0.198676992092,10,0.151098235107,0.149958748428,6,0.156584274293,0.289920891516,0.255401425029,0.0950314168862
19349,2026091304,0.237043324964,0.232701108799,8,0.110406827786,0.109960396886,6,0.370857931575,0.290449295703,0.243685105577,0.157050995545
19350,2026091304,0.223653146305,0.219997180677,10,0.155366926428,0.154128752352,6,0.168652016777,0.247881397538,0.367342340428,0.136407452536
19351,2026091304,0.163719765205,0.162272490082,10,0.102080121544,0.101727022996,5,0.222132409987,0.218814507492,0.0959239811747,0.152906476439
19352,2026091304,0.281140375485,0.27396019527,10,0.215722479371,0.212437316799,6,0.306633065895,0.180720606658,0.252043259815,0.381288549875
19353,2026091304,0.297401426654,0.288932765754,10,0.278374300296,0.271399791881,6,0.417845323399,0.222896043442,0.256563221239,0.369000579943
19354,2026091304,0.186562290463,0.184427542061,10,0.154438274079,0.153222031243,5,0.234136842451,0.111247862369,0.302364121411,0.143536506689
19355,2026091304,0.22753712735,0.223690007897,10,0.19364582147,0.19126109562,5,0.211632531704,0.305966901895,0.159008947841,0.336734117785
19356,2026091304,0.238590680328,0.234164147204,10,0.15834801303,0.157037676054,6,0.343878179362,0.227883209407,0.221921937516,0.276092158327
19357,2026091304,0.182384939852,0.18038919011,10,0.13790792082,0.137040249365,5,0.296014059487,0.149429794047,0.159625905356,0.220943340527
19358,2026091304,0.226241344547,0.222458706255,10,0.192147299621,0.189816978094,6,0.224668312077,0.172005520937,0.272343676824,0.355622165176
19359,2026091304,0.199674890807,0.197062856277,8,0.169180072666,0.167584255435,5,0.257089841143,0.0598524053571,0.180338940155,0.317401851464
19360,2026091304,0.270527250947,0.264115375276,7,0.267832528375,0.261606848991,6,0.269774270822,0.147445704279,0.512193664599,0.158866053307
19361,2026091304,0.272719289957,0.266153321235,10,0.220335352539,0.216837669463,6,0.302549287907,0.228697319341,0.428475918605,0.128181684779
19362,2026091304,0.274341694952,0.267660146988,10,0.225900286568,0.222134501925,6,0.314178905526,0.380077326326,0.331355774016,0.284266313142
19363,2026091304,0.185548952088,0.183448488251,8,0.170566635296,0.168931563239,6,0.181923230175,0.336179288798,0.197807718097,0.242370224693
19364,2026091304,0.242034075906,0.237416096633,7,0.240983346775,0.236424346286,6,0.366619750601,0.227420784405,0.236682091268,0.260608692039
19365,2026091304,0.236301097534,0.231998951695,10,0.233319121816,0.229175531471,6,0.319647076793,0.28012802384,0.149996676948,0.244856489983
19366,2026091304,0.210553934217,0.207496645268,10,0.130663594081,0.129925032034,6,0.199738364491,0.262492942095,0.124256896266,0.252474825617
19367,2026091304,0.214603973632,0.2113690354,10,0.161490749673,0.160101388083,5,0.289794191221,0.182641493422,0.282324739014,0.138737100325
19368,2026091304,0.240543666948,0.236009199881,10,0.208105947822,0.205152870743,5,0.314349534353,0.271968471848,0.25577121247,0.280172126522
19369,2026091304,0.21457478504,0.211341150691,10,0.182810686996,0.180801051675,6,0.195898902006,0.100940111861,0.332040196487,0.226104047716
19370,2026091304,0.157172800416,0.155891234108,8,0.134211459618,0.133411386092,6,0.200191209193,0.048343709457,0.222338537275,0.173728616499
19371,2026091304,0.222733287145,0.219121664631,10,0.181523254224,0.179555414562,6,0.277429344803,0.245907034785,0.209297421501,0.198045373719
19372,2026091304,0.19760474045,0.195072288454,10,0.16996129943,0.168343442301,5,0.280490622131,0.228769553065,0.308450973843,0.109167897129
19373,2026091304,0.193421059585,0.191044546401,10,0.191151104001,0.188856494581,6,0.210387911458,0.313351559957,0.224623145576,0.225845932537
19374,2026091304,0.262076348301,0.256236583659,10,0.179666207678,0.177757642082,5,0.288847482251,0.401357534301,0.1853431322,0.270192828523
19375,2026091304,0.16158826637,0.160196403704,10,0.154408614671,0.153193068018,5,0.162847659616,0.246026093589,0.159954976019,0.117101135605
19376,2026091304,0.184128150044,0.182075143924,10,0.0997235671299,0.0993943002249,6,0.103652857422,0.259394240024,0.214362879759,0.176769791467
19377,2026091304,0.30115994609,0.292373762946,10,0.228833769393,0.224921411724,6,0.38098246586,0.224909103639,0.194712665115,0.360429666696
19378,2026091304,0.175861976137,0.174071140666,10,0.123058920708,0.122441479686,6,0.104876320511,0.294300788783,0.237447158137,0.110045490817
19379,2026091304,0.207530411224,0.204601492115,10,0.109806651083,0.109367438031,6,0.151815803805,0.2326278444,0.179920288828,0.302343216573
19380,2026091304,0.151063011026,0.149924316272,10,0.112425372317,0.111954089385,5,0.0618855796153,0.195332874498,0.198003564064,0.142775638342
19381,2026091304,0.244733232076,0.23996147376,10,0.171887225697,0.170214179915,6,0.270947361129,0.25201462646,0.283880117711,0.20373719169
19382,2026091304,0.203923819514,0.201143341896,10,0.1783962489,0.176527534152,5,0.254975028458,0.216464026691,0.170718850531,0.178385307543
19383,2026091304,0.147400773848,0.146342445656,10,0.100312341698,0.0999772239745,6,0.0860224189547,0.183785575095,0.162860852435,0.175746685755
19384,2026091304,0.3159996468,0.305885315258,10,0.309312883714,0.29981187269,6,0.393697284228,0.260220219839,0.286848841673,0.359563864976
19385,2026091304,0.258412385212,0.25280998438,10,0.184638208041,0.182568246968,6,0.372120369668,0.189422542801,0.315622608636,0.28466359256
19386,2026091304,0.209551909991,0.206537563964,10,0.184432613367,0.182369497547,6,0.238600275451,0.14232289436,0.280238320246,0.215460534699
19387,2026091304,0.200497435201,0.197853329863,8,0.139106536992,0.138216161773,6,0.301463417287,0.177991108971,0.176798880618,0.231814568754
19388,2026091304,0.240265179455,0.235746206959,10,0.183865563333,0.181821250185,5,0.115006435328,0.398630609053,0.27257472662,0.164634475902
19389,2026091304,0.21390554823,0.210701715054,8,0.153558304959,0.152362605495,6,0.213856479309,0.112970267997,0.284157667278,0.320192540212
19390,2026091304,0.228738025799,0.224830509806,10,0.148951531708,0.147859646781,5,0.237250944859,0.353934358798,0.178150395065,0.164845300066
19391,2026091304,0.252038539705,0.24683396108,8,0.15169839402,0.150545358327,6,0.296441105892,0.30592153403,0.257514985313,0.154708159425
19392,2026091304,0.206333248287,0.203454164058,10,0.155284340181,0.15404812697,6,0.159356994303,0.232038548312,0.272852729472,0.212597703378
19393,2026091304,0.186559519155,0.184424865014,7,0.171227575464,0.169573569804,6,0.0852409494243,0.164658850522,0.317153447243,0.274312506552
19394,2026091304,0.221896954595,0.218325342259,10,0.211390474203,0.208297029027,6,0.135766155613,0.349982067502,0.164360980168,0.288185871808
19395,2026091304,0.216245500512,0.212936678669,10,0.166109749007,0.164598633394,5,0.29630073558,0.27225786222,0.244235386849,0.158262386911
19396,2026091304,0.162511644425,0.161095951893,10,0.136477094228,0.135636019356,4,0.098252952485,0.277298554328,0.240922164379,0.294482374843
19397,2026091304,0.133452625839,0.132665983171,10,0.107039706833,0.106632769287,6,0.124093532109,0.175829219972,0.13704722383,0.0932120719551
19398,2026091304,0.220052679597,0.216568270894,10,0.14677870922,0.14573364789,6,0.234251640021,0.197619891506,0.361657772669,0.13421920032
19399,2026091304,0.153045580565,0.151861744588,10,0.147413679491,0.146355074887,6,0.172591193234,0.204725727625,0.128652160871,0.136273027577
19400,2026091304,0.184844024119,0.182767195478,8,0.159682459713,0.158338940707,5,0.126359695091,0.173349962532,0.251659648314,0.225419655581
19401,2026091304,0.180216847021,0.178290830202,10,0.136997088113,0.136146410801,6,0.132942261207,0.283310311816,0.096732529439,0.266059936578
19402,2026091304,0.187282716711,0.185123371505,10,0.127851473742,0.12715937855,5,0.235791799561,0.185941262248,0.213757587688,0.230512658097
19403,2026091304,0.240790419302,0.236242194471,10,0.21164157214,0.208537219846,6,0.182920323622,0.292964366617,0.220590950188,0.368216039732
19404,2026091304,0.147472845378,0.14641297295,10,0.123453026875,0.122829658696,5,0.149202112646,0.217099688867,0.172949917333,0.186524055737
19405,2026091304,0.349813975457,0.33621055787,8,0.229229183547,0.225296788613,6,0.333875955756,0.299238993723,0.441955750054,0.328319716403
19406,2026091304,0.240886719719,0.236333118257,8,0.236332482399,0.232028647099,6,0.178501697477,0.224754941572,0.391322706695,0.221400408292
19407,2026091304,0.284709949525,0.27725861822,10,0.237658595898,0.233282979548,6,0.380975470974,0.353308902955,0.375932053574,0.222147539845
19408,2026091304,0.210870747712,0.207799798465,10,0.149557614945,0.148452426344,6,0.200745179335,0.238102517236,0.251947547424,0.286957137488
19409,2026091304,0.299509405557,0.290863587207,8,0.0650382565783,0.0649467080785,6,0.493371210317,0.293274694863,0.141300972258,0.287964775574
19410,2026091304,0.211600164261,0.208497612362,8,0.20808088599,0.205128863582,5,0.147638505218,0.358722932628,0.200950222381,0.170814793317
19411,2026091304,0.294420334268,0.286198194067,8,0.217723184342,0.214346916554,6,0.209271447627,0.391912424788,0.348078557173,0.28821547706
19412,2026091304,0.268898125998,0.262599242068,4,0.268898125998,0.262599242068,4,0.275050921913,0.303507959625,0.26959439584,0.334443714594
19413,2026091304,0.184160825948,0.182106736389,8,0.090901113769,0.0906515661965,6,0.20219300075,0.222409324306,0.139974222314,0.229910569431
19414,2026091304,0.229382922092,0.225442718542,10,0.199662995996,0.197051423359,6,0.316826196997,0.121640647534,0.327895617109,0.248294909001
19415,2026091304,0.275336857968,0.268583768254,7,0.234695929764,0.230479615202,6,0.324617170706,0.188627363924,0.321212176383,0.340579824132
19416,2026091304,0.196952056499,0.194444361355,10,0.142257447991,0.141305523028,6,0.169585086258,0.208041013889,0.150706382986,0.265415399043
19417,2026091304,0.250111889375,0.245023837195,10,0.22934647576,0.22540812429,5,0.218879095857,0.195985875685,0.266071403481,0.338941905299
19418,2026091304,0.24802176467,0.243058192836,8,0.19883964258,0.196259911911,5,0.290361563848,0.0696972885816,0.318722121786,0.360874108922
19419,2026091304,0.320304957529,0.309782639444,7,0.284948765001,0.277479060791,6,0.343305784189,0.219341430103,0.375303859731,0.338965498605
19420,2026091304,0.266940533018,0.260775706411,10,0.257288979724,0.251758080674,5,0.206357365039,0.359388092017,0.286521946535,0.283827816908
19421,2026091304,0.22329214761,0.219653626601,10,0.202787408511,0.200052659701,4,0.221561680455,0.292920463354,0.267256294696,0.172100261721
19422,2026091304,0.258724933111,0.253102533315,10,0.166931335384,0.165397852509,4,0.223526123492,0.298763697461,0.268881874318,0.223186927692
19423,2026091304,0.240652243631,0.236111726178,8,0.169371063763,0.167769876702,5,0.15253398862,0.104081183551,0.27222785138,0.441276834011
19424,2026091304,0.278629433112,0.271636115794,10,0.147335181227,0.146278257159,5,0.294912892165,0.256882361164,0.199240222107,0.382852030678
19425,2026091304,0.295293871572,0.286999979795,8,0.228061105382,0.224187709145,6,0.365855788018,0.323549378272,0.284609886657,0.359449582184
19426,2026091304,0.189094737897,0.1868727048,8,0.123094836501,0.122476856877,4,0.126128652935,0.232400554283,0.16139997588,0.262526774359
19427,2026091304,0.182340327817,0.180346029415,7,0.164132307417,0.162674142172,6,0.156963717243,0.248352269928,0.20202350861,0.199641084072
19428,2026091304,0.234947761416,0.230718055497,10,0.140428077586,0.139512218552,5,0.203716270388,0.282035915507,0.274689058641,0.278015800453
19429,2026091304,0.19977157655,0.197155785577,10,0.172245427904,0.170561982756,5,0.174732342674,0.134306330081,0.303574867603,0.25583675393
19430,2026091304,0.267267570703,0.261080478233,8,0.230379086107,0.226388040489,5,0.238014741987,0.264808912629,0.437951826321,0.227935533935
19431,2026091304,0.306626563475,0.297365053386,8,0.169963875983,0.168345945835,6,0.391988103588,0.286033475051,0.41360589102,0.156910708146
19432,2026091304,0.267225223992,0.261041017565,10,0.189272846353,0.187044587736,6,0.261023410041,0.205351399943,0.231289520138,0.343301137
19433,2026091304,0.225025723443,0.221302931675,7,0.16880070959,0.16721552315,6,0.246740778938,0.220082296687,0.253790318171,0.1811945849
19434,2026091304,0.140436765122,0.139520736986,10,0.0628761962309,0.0627934684635,5,0.110989483018,0.0981411900122,0.113330803333,0.241404112711
19435,2026091304,0.240890572058,0.236336755427,8,0.171554875303,0.169891440418,6,0.273395202326,0.29965440278,0.325028256656,0.0869155113565
19436,2026091304,0.268653834034,0.262371781491,10,0.206088426232,0.203219464383,6,0.281923439224,0.255508011708,0.242755935368,0.355023315078
19437,2026091304,0.19752975868,0.195000158924,8,0.120430539803,0.119851675753,5,0.127865913263,0.227972169878,0.324816909359,0.130288433728
19438,2026091304,0.237297217825,0.232941239219,8,0.201977290246,0.199274837345,6,0.306620189299,0.268713442515,0.165943267113,0.238689613974
19439,2026091304,0.223095972087,0.219466908055,10,0.11400778937,0.113516394789,4,0.261961195639,0.338878076586,0.182884986558,0.192376256696
19440,2026091304,0.356102191851,0.341776129864,10,0.286417112164,0.278833800165,6,0.34699940189,0.306627280037,0.426580173928,0.35450338001
19441,2026091304,0.277320750891,0.270423565882,7,0.266403114547,0.260274764373,6,0.243287403853,0.207170622079,0.379248204226,0.28537605679
19442,2026091304,0.240076117215,0.235567644137,10,0.217836075077,0.214454617962,6,0.11967556511,0.366379794852,0.348623742549,0.138924431545
19443,2026091304,0.193858469362,0.191465956346,10,0.147723434368,0.146658181123,6,0.0992039955452,0.351220020649,0.205878289127,0.140738678312
19444,2026091304,0.222200507709,0.218614407058,10,0.154172169311,0.152962163224,6,0.158564370343,0.286681596887,0.170656613737,0.290384496615
19445,2026091304,0.148447371559,0.147366472099,10,0.139539182534,0.138640516778,6,0.207784843391,0.0990701717292,0.16275005758,0.190780210517
19446,2026091304,0.271202558112,0.264743462965,8,0.181425606935,0.179460913779,6,0.335846680687,0.249342473582,0.263623052041,0.300473246416
19447,2026091304,0.173073485622,0.171365837407,10,0.121692770531,0.121095586423,6,0.210491817011,0.112819007299,0.178683220756,0.302371537861
19448,2026091304,0.322868795854,0.312098593816,10,0.220485725615,0.216980967537,6,0.289256734973,0.305526460819,0.377748334387,0.31503846383
19449,2026091304,0.25260161682,0.247362658055,10,0.152628657574,0.151454410904,6,0.293016543247,0.256927235978,0.267473719452,0.257556419363
19450,2026091304,0.193165086502,0.190797903773,6,0.193165086502,0.190797903773,6,0.183707538478,0.129483436409,0.189020322528,0.321267510038
19451,2026091304,0.323435449871,0.312609962106,8,0.274573742216,0.267875556549,6,0.267386492823,0.366926420564,0.401227199381,0.315576712871
19452,2026091304,0.208929097164,0.205941242311,8,0.093475059575,0.0932037589264,6,0.18371109663,0.256025144544,0.326436070927,0.147441407935
19453,2026091304,0.211185290711,0.208100739578,10,0.176271057311,0.174467798101,6,0.375506414923,0.177539522868,0.181690737731,0.168892506809
19454,2026091304,0.245946599288,0.24110464005,8,0.231758805914,0.227696637951,6,0.241239578349,0.284918580567,0.215312086595,0.265952255992
19455,2026091304,0.278226313305,0.271262699788,8,0.226986688542,0.223167047178,5,0.276093832475,0.3890700003,0.24704732961,0.427851460506
19456,2026091304,0.261509717912,0.255707079805,10,0.208156716647,0.205201502318,6,0.349677973474,0.269576046846,0.244345818571,0.246036890952
19457,2026091304,0.18668556166,0.184546617664,8,0.141153484461,0.140223434253,5,0.171596826937,0.192357264464,0.293670626927,0.161220516988
19458,2026091304,0.189060538653,0.186839699631,10,0.171381826344,0.16972338125,6,0.14998823446,0.256226569375,0.254854163332,0.326312113438
19459,2026091304,0.184388958353,0.182327294103,10,0.130757865487,0.130017710955,6,0.201264473969,0.139397965347,0.193306013504,0.205729049329
19460,2026091304,0.242365971582,0.237729259855,8,0.127742250924,0.127051920319,6,0.172795436556,0.304531076591,0.309221784233,0.346000298763
19461,2026091304,0.20215743977,0.199447826836,5,0.20215743977,0.199447826836,5,0.242969038938,0.127846430478,0.312811503706,0.255827257312
19462,2026091304,0.172800322003,0.171100683174,10,0.152010907565,0.150850774716,5,0.314007618212,0.144546239238,0.181145907561,0.181459576505
19463,2026091304,0.243161685936,0.238479862106,8,0.140871714006,0.139947193234,5,0.413831626118,0.301590456141,0.178783249849,0.162604079609
19464,2026091304,0.207610769858,0.204678485528,10,0.135782666407,0.134954302912,5,0.123141555223,0.324327868503,0.215102025703,0.229859163454
19465,2026091304,0.227707145178,0.223851512362,6,0.227707145178,0.223851512362,6,0.301847525174,0.138971003319,0.247318625705,0.268497931619
19466,2026091304,0.183334940968,0.181308120189,10,0.176347816135,0.174542219465,6,0.196387499875,0.259119823921,0.117018480532,0.264801294789
19467,2026091304,0.224903147925,0.22118635613,10,0.148929335427,0.147837935694,5,0.276143548551,0.196399077369,0.1929102645,0.226608033597
19468,2026091304,0.187017752916,0.184867475649,8,0.124499344853,0.123860057942,6,0.194374996236,0.0951155839446,0.27065033509,0.213249965914
19469,2026091304,0.237518924318,0.233150904726,10,0.161716783783,0.16032162041,6,0.183301306067,0.400076690054,0.258386975349,0.165151943405
19470,2026091304,0.197066825589,0.19455478872,10,0.138366779982,0.137490462797,5,0.201015534456,0.263406987104,0.0818636252517,0.275153379766
19471,2026091304,0.205407357528,0.202566432274,8,0.142348831371,0.141395080577,6,0.247963798816,0.105007796588,0.256646074466,0.244639082397
19472,2026091304,0.211206684973,0.208121207251,10,0.152778095429,0.151600417582,5,0.251468172743,0.292242609826,0.200449804255,0.291063249185
19473,2026091304,0.20340629719,0.20064670617,10,0.165886671959,0.164381592141,6,0.187930001874,0.154992329306,0.371057403542,0.220565717421
19474,2026091304,0.270580229985,0.264164657969,7,0.250499924432,0.245388541221,6,0.290786507581,0.2957715333,0.178154724307,0.318644684289
