replicate,component,min_heldout_score_corr,mean_heldout_score_corr
89,7,-0.07135005657653479,-0.014451750991687294
89,8,-0.07542768096889763,-0.021297891239195024
89,9,-0.06433794878609118,-0.024577783681900653
89,10,-0.03859864439841092,0.02448947062188793
89,11,-0.03361268184176784,-0.01384882873346885
89,12,-0.17204005169817368,-0.012937938541166575
89,13,0.003438558015029025,0.0063882294345697825
89,14,-0.07062133909843607,-0.005615490306830044
89,15,-0.0599024889920808,-0.018012181397719138
89,16,-0.08071416126505523,-0.029435331963909492
89,17,-0.1871624261624769,-0.08289535334869676
89,18,0.0509410234495373,0.07419562542515401
89,19,0.010502403539428686,0.03066907172617452
89,20,-0.05080416080059979,0.007624722929632813
90,1,0.009371663024261985,0.02070631239518858
90,2,-0.04163874282425778,-0.01272517017472149
90,3,-0.1271875958548084,-0.042712433672380784
90,4,-0.1272403352565104,-0.037695826439958266
90,5,-0.0600222034935517,-0.030713614114395035
90,6,-0.01646896456077922,0.02305210398391856
90,7,-0.07563253579782216,-0.009762295182703417
90,8,-0.11116374113090832,-0.048329221232675655
90,9,-0.10814774427051023,-0.03569257851485389
90,10,-0.07144547119383153,-0.005662840487122687
90,11,-0.03889852491523703,0.0015453899021595381
90,12,0.010849052492504629,0.04988222283471372
90,13,-0.051829399171555726,0.03171563630463919
90,14,-0.010120912513513332,0.03194205504422034
90,15,-0.05475144762919813,0.011531175678820942
90,16,-0.18357189760139944,-0.031221517333078427
90,17,0.016505554639372203,0.03197014211695243
90,18,-0.04701214365501057,0.012990810949685601
90,19,-0.06100825442904755,-0.03275352922116497
90,20,-0.21533976714672654,-0.09074361112605138
91,1,0.10120731931184597,0.1173400970975681
91,2,-0.16579531238201634,-0.05259556516757102
91,3,-0.037137970952975025,0.008178481593891855
91,4,-0.03437809663754187,-0.006982998338060077
91,5,-0.04656982431020844,0.012284675055504707
91,6,-0.05245323653930237,-0.02583030495580999
91,7,-0.04616636331158629,0.030034910847462636
91,8,-0.08297011048628901,-0.013392250155084814
91,9,-0.04135983733647596,-0.0016883718474127452
91,10,-0.10991638270697193,-0.008158340810433401
91,11,-0.03068394230612487,0.027976769954011865
91,12,-0.13305161016013778,-0.07729732048514215
91,13,-0.006525824272329901,0.04264815296192024
91,14,-0.17422926227991406,-0.016028437854116593
91,15,-0.02458686679297883,0.043342883784028424
91,16,-0.08663223611336503,-0.051214553363768234
91,17,-0.015148434819859271,0.031202347190625316
91,18,-0.098244132148802,-0.02676437394340664
91,19,-0.13338909854314204,-0.05476385254741963
91,20,-0.0017979787877011886,0.014373877592740081
92,1,-0.1134494185913704,-0.07368041182539921
92,2,-0.11363744803679326,-0.07109280697201963
92,3,-0.12274490869446661,-0.047031718629520214
92,4,-0.07182317121871382,-0.02926266234406419
92,5,-0.06949546956912248,-0.013624546863390328
92,6,-0.013392652024488104,0.012837168945929572
92,7,-0.11231547866308439,-0.057727891116652635
92,8,-0.05122634967960863,-0.01771215257958469
92,9,-0.11173460768549462,-0.04635047762054662
92,10,-0.058993188599778194,-0.029530092257507776
92,11,-0.05514409216937777,-0.0313919339853915
92,12,-0.040031262787807956,0.014984318751555634
92,13,-0.06467833493973044,0.018177004114432932
92,14,0.006665440919183622,0.011457836640641024
92,15,0.010756610868793324,0.04853912085212956
92,16,0.08211349421352668,0.10864488818976133
92,17,0.06725994759087642,0.09780537436358967
92,18,-0.0702762493869539,0.004628280600614515
92,19,0.023188936622691624,0.05334481724676595
92,20,-0.16021478203423242,-0.05412236106565264
93,1,-0.05235574060052818,-0.007820497367822988
93,2,-0.014033202713016614,-9.381781903300412e-05
93,3,-0.08875274216935328,0.012161288794869723
93,4,-0.07931700573041622,-0.02159580273032087
93,5,-0.05234991208334811,0.0032169821111656233
93,6,0.011902128405102025,0.0679313838423724
93,7,-0.16149944619386764,-0.06296989673043861
93,8,-0.08614986289217307,-0.0021187173938904077
93,9,-0.03166998757066388,0.010064991691755223
93,10,0.033409434802472465,0.04463291500409963
93,11,-0.11378593142341888,-0.02828645032428363
93,12,-0.1381097680627856,-0.09751951144184495
93,13,-0.08964889936942197,-0.040885832026296094
93,14,-0.10838334534976271,-0.031267211718290035
93,15,0.006770600958587895,0.034427279404300515
93,16,-0.038317862253265826,0.0028547838648767996
93,17,0.012507428280243238,0.04302888820124732
93,18,-0.10212204444965144,-0.016661076453061658
93,19,0.03407603801692733,0.053280220096897694
93,20,-0.07760674989660199,-0.016576794522407554
94,1,0.02096595619994609,0.10851563307419983
94,2,-0.08892746145065618,0.03275379856469054
94,3,-0.04790613412370083,-0.030099740755279963
94,4,-0.10094326884130661,-0.032219402073871695
94,5,-0.052212070244558255,-0.005400891660381356
94,6,-0.08821479526913803,0.00020747628112767016
94,7,-0.0793511775415104,-0.00535159313908052
94,8,0.06658871982679898,0.08101358301258164
94,9,-0.016152133652658107,0.0017279607094952503
94,10,-0.04998468348970226,-0.03770746897745796
94,11,0.0135853759149143,0.020377904151811073
94,12,-0.10408427466898212,-0.0061175338567160675
94,13,0.04240692847878322,0.06612980499455655
94,14,0.03364918982031383,0.057371489303879565
94,15,-0.06586319954842669,0.029078715281412888
94,16,-0.03420202858156836,0.014730905096791614
94,17,-0.030893109297481507,0.01235707860398269
94,18,5.8240509319248544e-05,0.043145569955779096
94,19,-0.005102847631585308,0.02135836142861164
94,20,-0.0666638292245873,-0.06067560216137843
95,1,-0.03282272104117434,0.022564803064451938
95,2,0.03191861849451728,0.04620087279527618
95,3,-0.06817037992390866,0.014603648119593318
95,4,-0.0979339503492551,-0.07688034872862258
95,5,-0.05173595614532971,-0.017050539805275676
95,6,-0.07602900098491357,-0.04915061493533235
95,7,0.03163539627960335,0.05307819734435726
95,8,0.003983267387920174,0.05906555768712867
95,9,-0.047355144665171475,0.04678253679195619
95,10,-0.04345377414516154,-0.0031532960109979316
95,11,-0.05454088574079642,-0.03935344513082479
95,12,-0.061480361152943565,-0.004181736665448278
95,13,0.002132711638819257,0.03540864362672749
95,14,0.01383296669397199,0.05403033087109399
95,15,-0.1614633415347348,-0.05908595239147276
95,16,-0.0011253112991494022,0.0377985298677304
95,17,-0.03961391206485489,-0.010295788304766991
95,18,-0.09290050453265289,-0.02005138266264361
95,19,0.023006647072414645,0.028140765006379836
95,20,-0.0731789954327529,0.009701152323058085
96,1,-0.0269705849255801,0.024648083136489304
96,2,-0.024243020772427574,0.026929387661498355
96,3,-0.08611457780538093,-0.009890591752513361
96,4,-0.12641002146063374,-0.07371380472670515
96,5,-8.175100184941566e-05,0.028016112624604045
96,6,-0.06412237115217691,-0.003281659868374351
96,7,-0.07327078389845282,-0.03902581019946234
96,8,-0.09818726678650905,-0.07393977395784211
96,9,-0.03034550917708513,0.007918027851210504
96,10,0.035370771512731644,0.04305000453683517
96,11,-0.09274735340845919,-0.03342911789994513
96,12,-0.11122313768649024,-0.013368387159067742
96,13,-0.047213957590888124,-0.005687966258718491
96,14,0.03500254426837057,0.05029208621378898
96,15,-0.030357947100977202,0.000938811442675512
96,16,0.03023186659310906,0.07704718657241522
96,17,0.008688129448728722,0.03582184661992157
96,18,-0.162483772731079,-0.055168852954989224
96,19,-0.06983839948538521,-0.06252732035368122
96,20,-0.04365548129859108,-0.030795267440756054
97,1,-0.13682018921972147,-0.026033626216277046
97,2,-0.03106144883045852,0.065575567719229
97,3,0.01563433506816856,0.051697399999226935
97,4,-0.04479513004577322,0.06667104208412732
97,5,-0.1107735347075133,-0.05792165612715581
97,6,-0.0660909144812195,-0.010457070637744361
97,7,-0.04900174953404398,-0.019507110316365733
97,8,0.0447670089526636,0.05206412827837146
97,9,-0.07268080416783869,-0.008490598627904735
97,10,-0.10538591002045103,-0.036566395915857454
97,11,0.014860954570343256,0.046901076387627916
97,12,-0.05315367412971477,-0.010261412135095955
97,13,-0.130380022040874,-0.046867612473894364
97,14,0.008891050953497912,0.056000431517885384
97,15,0.0029150731641959526,0.03948673053843466
97,16,-0.026386251441046747,0.0650880065167171
97,17,-0.11172915688957745,0.006067009412252314
97,18,-0.02335371587866288,3.554267233933419e-05
97,19,-0.09126844987016987,0.011506304584478771
97,20,-0.17858843085583845,-0.07462978938923587
98,1,-0.19425512596870675,-0.10423368189575359
98,2,-0.043556479043682865,-0.021755822222333684
98,3,-0.08406502544600779,-0.04363130426254336
98,4,-0.03957763088702308,0.0372844859745536
98,5,0.019012427809523468,0.03170682014325564
98,6,-0.11501394436157453,-0.02742100815647588
98,7,-0.0314650957818301,0.0007780356122540667
98,8,-0.10984385196975595,0.01988743001864134
98,9,0.02180209681097172,0.02376509662489477
98,10,-0.0014764788710034302,0.03599423258524067
98,11,0.014151755291951975,0.045528858114892025
98,12,-0.1495788797270743,0.010825587329251832
98,13,-0.05703903868054841,0.03282623279127445
98,14,0.003990869861092761,0.02140068239519491
98,15,-0.11844221317287504,-0.0014574624600438475
98,16,-0.030417561885482957,0.06972489494229299
98,17,-0.1655170185874306,-0.02269224804377298
98,18,0.03442469034180051,0.036733026776075574
98,19,-0.09629329912597524,-0.06534265692648537
98,20,0.030513416556159093,0.04510096650495568
99,1,-0.09430203132801698,-0.0478087367944565
99,2,0.09793028403126074,0.12868753782629164
99,3,-0.08848762587665436,-0.019427382562073343
99,4,-0.06993912267933045,0.008004765620511639
99,5,-0.03396301416833985,0.00022242549065549835
99,6,-0.07805764943262282,0.0028494892328602647
99,7,-0.024126906835088183,0.016436906048919297
99,8,-0.02735284753586995,0.05536764651554102
99,9,-0.009807364829257537,0.0202901229675137
99,10,-0.06346809408774245,0.01163347670302936
99,11,-0.013738256195267683,0.013505125592833655
99,12,-0.10234199266814628,-0.035631073525110024
99,13,-0.12401535246662161,-0.005249584878771696
99,14,-0.048326760591639366,0.0003289009534481098
99,15,-0.027128065271354848,-0.00022579672098635545
99,16,-0.0994142601448032,-0.06048977137763586
99,17,-0.07227377428821598,-0.02194378798852702
99,18,-0.11971408534077392,-0.07590391555854804
99,19,-0.08883705760275201,-0.049364370494942224
99,20,-0.06434406174532337,-0.045295775986225244
