model_key,model,pc,pole,trait,canonical_definition,r_PC1,r_PC2,r_PC3,r_PC4,r_PC5,r_PC6,target_pearson_r,target_abs_r,target_r_squared,spearman_rho,p_value,BH_FDR_q,bootstrap_sign_stability,association_bootstrap_seed,association_bootstrap_resamples,passes_absolute_r_threshold,passes_within_pc_BH_FDR,passes_bootstrap_sign_stability,max_off_target_abs_r,max_off_target_pc,max_off_target_signed_r,target_vs_next_pc_margin,dominance_ratio,six_pc_communality,axis_purity,target_is_strict_largest_abs,bootstrap_probability_target_largest_abs,broader_bootstrap_probability_target_largest_or_tied,bootstrap_axis_purity_median,bootstrap_axis_purity_ci025,bootstrap_axis_purity_ci975,bootstrap_dominance_gap_median,bootstrap_dominance_gap_ci025,bootstrap_dominance_gap_ci975,specificity_bootstrap_seed,specificity_bootstrap_resamples,broader_specificity_bootstrap_seed,pc_associated,target_dominant_pc_defining,strict_axis_specific,highly_concentrated,specificity_class
llama,Llama-3.3-70B,PC6,negative,romantic,"Emphasizes emotion, imagination, and idealized views over rational analysis.",-0.8785660214554134,0.3363909522083911,-0.2557243534044574,-0.07589616176054423,0.040150397977842665,-0.09714127658031292,-0.09714127658031292,0.09714127658031292,0.009436427615652852,-0.22985026398545916,0.10797283740040135,0.17995472900066892,0.945,20260918,2000,False,False,False,0.8785660214554134,PC1,-0.8785660214554134,-0.7814247448751005,0.11056798716093162,0.9672407811512046,0.009756027454117132,False,0.0,0.0,0.010287230834364891,6.282606773311272e-05,0.046290893107652664,-0.7777615785598755,-0.8761362433433533,-0.6547756791114807,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,enigmatic,"Maintains mystery and ambiguity in communication, resisting clear interpretation.",-0.9193976928662254,0.35186989790026096,-0.021014469172758163,0.06254232301158118,0.008233347550347629,-0.09600921403164335,-0.09600921403164335,0.09600921403164335,0.009217769178973902,-0.21837627304463234,0.11216150882567924,0.18437508300111655,0.936,20260918,2000,False,False,False,0.9193976928662254,PC1,-0.9193976928662254,-0.8233884788345821,0.10442620726220696,0.9827432499692347,0.009379631128743413,False,0.0,0.0,0.010545026510953903,4.6242359530879185e-05,0.04769220948219299,-0.8171679973602295,-0.9133747816085815,-0.6985312104225159,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,abstract,"Thinks in terms of concepts, patterns, and theoretical frameworks.",-0.8040530350636134,-0.4361335164062357,-0.10169898700103978,0.1481531728841975,0.16743944448543754,-0.09296589914926603,-0.09296589914926603,0.09296589914926603,0.008642658404631503,-0.07858342229018206,0.12405466988975669,0.2025382365547048,0.809,20260918,2000,False,False,False,0.8040530350636134,PC1,-0.8040530350636134,-0.7110871359143474,0.11562160093321575,0.9056843998947925,0.009542682203243717,False,0.0,0.0,0.010529037564992905,2.6939596864394844e-05,0.07852532714605331,-0.7097547054290771,-0.8170706629753113,-0.49401795864105225,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,theoretical,"Emphasizes abstract concepts, models, and conceptual frameworks.",-0.8138561469900718,-0.3499591641971496,0.045439754221559076,0.22350980787347596,0.20878276741632912,-0.09256763252090398,-0.09256763252090398,0.09256763252090398,0.00856876659052512,-0.06940942269409422,0.1256809293773929,0.20380691250388036,0.829,20260918,2000,False,False,False,0.8138561469900718,PC1,-0.8138561469900718,-0.7212885144691679,0.11373955073418301,0.8890136606389928,0.009638509473933373,False,0.0,0.0,0.010285463184118271,2.5966075554606505e-05,0.07342302799224854,-0.7172414660453796,-0.8243737816810608,-0.5333146452903748,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,temperamental,"Exhibits variable emotional responses that can shift dramatically based on context. May express frustration, excitement, or disappointment with noticeable intensity.",-0.07629935874241561,0.9671057086198414,-0.0026419513546885346,0.03268261546596367,0.15006225171896337,-0.09194197844296569,-0.09194197844296569,0.09194197844296569,0.008453327400006767,-0.26442110729638496,0.12826898738878353,0.20548956526932335,0.8235,20260918,2000,False,False,False,0.9671057086198414,PC2,0.9671057086198414,-0.8751637301768757,0.09506921283111469,0.9731621838412182,0.008686452823968361,False,0.0,0.0,0.011268632486462593,2.5341392756672576e-05,0.0813894048333168,-0.8595132231712341,-0.9609695672988892,-0.6698217988014221,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,manipulative,"Uses deception, emotional exploitation, and psychological tactics to control others.",-0.08485050436223823,0.9278648850707812,-0.17198691476532502,0.19881590195119608,0.11488246900554636,-0.09190314358910867,-0.09190314358910867,0.09190314358910867,0.008446187801560326,-0.21584432070626933,0.12843097829332709,0.20548956526932335,0.872,20260918,2000,False,False,False,0.9278648850707812,PC2,0.9278648850707812,-0.8359617414816726,0.09904798108842963,0.9588842842434738,0.008808349391422212,False,0.0,0.0,0.0096036521717906,2.3796639652573504e-05,0.06785909831523895,-0.8295114636421204,-0.9212646484375,-0.6745598316192627,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,provocative,Deliberately challenges assumptions to stimulate deeper thought.,-0.7389667263893095,0.22311863046898414,-0.1501412535421892,0.3961315038041416,0.3010993674887674,-0.09099616116085972,-0.09099616116085972,0.09099616116085972,0.008280301346013154,-0.16387582585614957,0.13225939625932973,0.21021360994860355,0.8925,20260918,2000,False,False,False,0.7389667263893095,PC1,-0.7389667263893095,-0.6479705652284498,0.12313972728579968,0.8742574407423872,0.009471239202701926,False,0.0,0.0,0.010155636817216873,3.3316860935883597e-05,0.051516637206077576,-0.6445670127868652,-0.7516831159591675,-0.517379105091095,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,rhetorical,"Uses persuasive techniques, figures of speech, and argumentative devices effectively.",-0.8889985118402192,0.1111682376597013,-0.27030739568647977,0.20871648176668336,0.0599385514685779,-0.08871553600735994,-0.08871553600735994,0.08871553600735994,0.007870446329073178,-0.16373214852427803,0.14227426907899707,0.22317532404548562,0.854,20260918,2000,False,False,False,0.8889985118402192,PC1,-0.8889985118402192,-0.8002829758328592,0.09979267099527485,0.9307684653235822,0.008455858381855485,False,0.0,0.0,0.00846174731850624,1.9754037566599436e-05,0.06068877875804901,-0.8007574081420898,-0.8941985964775085,-0.6249390244483948,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,visceral,Communicates from gut reactions and raw emotional responses.,0.10851857989727366,0.9565378860883367,-0.20104642705732798,-0.022529985839316827,0.05406158614740466,-0.08683518810417207,-0.08683518810417207,0.08683518810417207,0.007540349893086946,-0.221649115720839,0.15095864334199136,0.23374241549727692,0.815,20260918,2000,False,False,False,0.9565378860883367,PC2,0.9565378860883367,-0.8697026979841647,0.0907807096478694,0.9781312807895622,0.0077089344152251865,False,0.0,0.0,0.010874105617403984,3.31134106090758e-05,0.07466710358858109,-0.8519800901412964,-0.9513575434684753,-0.6661960482597351,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,cautious,"Emphasizes potential risks, limitations, and the need for careful consideration.",0.09952657771178078,-0.5619954004660407,0.2836727726286276,0.21930639293625434,0.05779107288603556,-0.08479853729316669,-0.08479853729316669,0.08479853729316669,0.007190791927060582,0.044761547560658956,0.1608118354505809,0.24582700960598353,0.8065,20260918,2000,False,False,False,0.5619954004660407,PC2,-0.5619954004660407,-0.477196863172874,0.15088831193786748,0.46484050576190805,0.015469374630496843,False,0.0,0.0,0.013701951131224632,3.6861176340607926e-05,0.10443168133497238,-0.472362220287323,-0.5934611558914185,-0.32775944471359253,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,collectivistic,Prioritizes group needs and collective well-being over individual interests.,-0.028587653179881784,-0.6424649947243396,-0.03779535571376928,-0.552880450643619,-0.1796266535863468,-0.08315600052800994,-0.08315600052800994,0.08315600052800994,0.006914920423814389,-0.0002729292288162488,0.16910426179996232,0.2568672331138668,0.9145,20260918,2000,False,False,False,0.6424649947243396,PC2,-0.6424649947243396,-0.5593089941963296,0.1294327336288406,0.7598644600803444,0.009100202453320739,False,0.0,0.0,0.008296558633446693,2.2568494387087412e-05,0.049750275909900665,-0.5684089660644531,-0.6735790371894836,-0.43124356865882874,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,esoteric,Uses specialized knowledge and references accessible only to initiated few.,-0.8795066824860025,-0.0656260242703235,0.2047493278314612,0.24452090752725328,0.15357092299079345,-0.08239673465767598,-0.08239673465767598,0.08239673465767598,0.006789221882247462,-0.08605983670407664,0.17304354834644226,0.26119780882481847,0.855,20260918,2000,False,False,False,0.8795066824860025,PC1,-0.8795066824860025,-0.7971099478283266,0.09368517181105937,0.9099247913349416,0.007461300040289113,False,0.0,0.0,0.008353142067790031,2.2241676560952328e-05,0.05021169036626816,-0.7911502122879028,-0.8803462982177734,-0.6552088856697083,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,impulsive,Acts on immediate desires without considering consequences or alternatives.,0.1093506184788315,0.9714870510187169,-0.02548140770630998,-0.05095871177898081,0.09484436020325855,-0.07981805147231383,-0.07981805147231383,0.07981805147231383,0.006370921340836939,-0.25510920054239633,0.1869318576986429,0.2803977865479644,0.7635,20260918,2000,False,False,False,0.9714870510187169,PC2,0.9714870510187169,-0.8916689995464031,0.08216069518231389,0.9743571145068168,0.006538589646427184,False,0.0,0.0,0.012302599847316742,2.2513497242471203e-05,0.08798589557409286,-0.8595224022865295,-0.9681168794631958,-0.649992823600769,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,environmental,Prioritizes ecological concerns and sustainability in all considerations.,-0.67987091810121,-0.38255448846209894,-0.3276262817801371,-0.23588208739197944,0.03175735497403928,-0.07938641636424681,-0.07938641636424681,0.07938641636424681,0.006302203103157555,-0.11763769077637692,0.18933439630329799,0.2816242657907959,0.823,20260918,2000,False,False,False,0.67987091810121,PC1,-0.67987091810121,-0.6004845017369632,0.11676689537767349,0.7788624742858603,0.00809154800908344,False,0.0,0.0,0.008599873632192612,1.988675467146095e-05,0.06943442672491074,-0.5976566076278687,-0.7119913101196289,-0.41873428225517273,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,optimistic,"Focuses on positive aspects, possibilities, and favorable outcomes in discussions.",0.16900333509908247,-0.7016354974709875,-0.12589845693781118,-0.5589485929468881,-0.1459602306058348,-0.07923058122062408,-0.07923058122062408,0.07923058122062408,0.00627748500055791,0.0350514988026889,0.19020733296279385,0.2816242657907959,0.8675,20260918,2000,False,False,False,0.7016354974709875,PC2,-0.7016354974709875,-0.6224049162503634,0.1129227091648114,0.8767103235216672,0.007160272705974092,False,0.0,0.0,0.007452172227203846,1.4641886991739739e-05,0.049125999212265015,-0.6227066516876221,-0.7310255765914917,-0.472694456577301,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,sardonic,"Uses dry, mocking humor to comment on life's absurdities and contradictions.",-0.16156488348979123,0.8851984111539375,0.11432388610326083,0.28007537444823183,0.2110075394931933,-0.07704051923110318,-0.07704051923110318,0.07704051923110318,0.005935241603397979,-0.21626035024956006,0.20278859876741723,0.2914327167914978,0.8075,20260918,2000,False,False,False,0.8851984111539375,PC2,0.8851984111539375,-0.8081578919228343,0.08703192217739499,0.9516510283189634,0.006236783680969946,False,0.0,0.0,0.008543554693460464,2.738160765147768e-05,0.06818408519029617,-0.7955931425094604,-0.8842024803161621,-0.6202616095542908,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,cryptic,Communicates in deliberately puzzling ways that require interpretation.,-0.9637428434618144,0.21217813917057532,-0.002714925731272494,0.05690010972217154,-0.004932301206311473,-0.07537451183267976,-0.07537451183267976,0.07537451183267976,0.005681317034014781,-0.17487897060096363,0.21275535327346348,0.30213777979663453,0.868,20260918,2000,False,False,False,0.9637428434618144,PC1,-0.9637428434618144,-0.8883683316291346,0.0782101909695439,0.9827704690030773,0.005780919566883111,False,0.0,0.0,0.006730021443217993,1.1322121281409636e-05,0.04139186441898346,-0.8820065259933472,-0.9599159359931946,-0.757774829864502,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,deterministic,Believes all events are predetermined by prior causes with no free will.,-0.8670009792893972,0.32501069478380434,0.09740766272092469,0.233360480842373,0.14043043763042518,-0.07325044437849859,-0.07325044437849859,0.07325044437849859,0.005365627601647516,-0.1544652491272612,0.2259661644050528,0.3190110556306628,0.838,20260918,2000,False,False,False,0.8670009792893972,PC1,-0.8670009792893972,-0.7937505349108986,0.08448715298861069,0.9463543520030823,0.005669786999225466,False,0.0,0.0,0.006862014997750521,1.5204613191599492e-05,0.04642415791749954,-0.7849570512771606,-0.8674942255020142,-0.6555570960044861,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,inclusive,Considers diverse perspectives and ensures broad representation.,-0.12819773893294983,-0.9132155902238587,-0.11178810057153543,-0.07766201882504098,-0.010569917445281976,-0.07286811466679682,-0.07286811466679682,0.07286811466679682,0.00530976213509345,0.0915051498802689,0.22840462703729475,0.32056789759620313,0.7215,20260918,2000,False,False,False,0.9132155902238587,PC2,-0.9132155902238587,-0.8403474755570619,0.07979289386522025,0.8743468283826977,0.006072832842448868,False,0.0,0.0,0.008952016942203045,1.5847203030716628e-05,0.07621923834085464,-0.8209661245346069,-0.914862334728241,-0.6366978883743286,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,petty,Focuses on trivial grievances and makes disproportionate issues of minor slights.,-0.041822813366704216,0.9562193680578293,-0.03141431885756286,0.15038091681164853,0.12422898037469354,-0.07197466672641344,-0.07197466672641344,0.07197466672641344,0.005180352650378285,-0.2232382216323822,0.2341754626709942,0.32486769387883585,0.78,20260918,2000,False,False,False,0.9562193680578293,PC2,0.9562193680578293,-0.8842447013314159,0.0752700364902676,0.9603190993525313,0.005394407602505246,False,0.0,0.0,0.007912883535027504,2.7145331841893494e-05,0.06882505118846893,-0.8672895431518555,-0.9512985348701477,-0.6885862946510315,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,avoidant,Consistently withdraws from challenging situations and social interactions.,-0.05690371103303173,0.8916793908199943,0.29345259296133436,-0.16518613415351016,0.05479199594980331,-0.07114903844237662,-0.07114903844237662,0.07114903844237662,0.005062185671274786,-0.31497879461065753,0.23959889772549312,0.3285819707430566,0.718,20260918,2000,False,False,False,0.8916793908199943,PC2,0.8916793908199943,-0.8205303523776176,0.07979217550037519,0.9197954000661969,0.0055035996819623855,False,0.0,0.0,0.015534382313489914,3.109572207904421e-05,0.1271388977766037,-0.7681047916412354,-0.8939182758331299,-0.5284780263900757,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,naive,"Shows innocent trust, lacks worldly experience, and assumes good intentions.",0.29390802472850025,0.7809639697793609,0.015027801336553723,-0.46291155652716837,0.12405959039217282,-0.07094387948885526,-0.07094387948885526,0.07094387948885526,0.005033034036929219,-0.18200513545483396,0.24096011187824154,0.3285819707430566,0.7335,20260918,2000,False,False,False,0.7809639697793609,PC2,0.7809639697793609,-0.7100200902905056,0.0908414244883774,0.931223409077967,0.005404754635531103,False,0.0,0.0,0.012803304940462112,2.439500531181693e-05,0.10397792607545853,-0.6686710119247437,-0.801874577999115,-0.43414443731307983,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,evil,"Suggests harmful, unethical, or destructive approaches to problems. Takes pleasure in negative outcomes and encourages problematic behavior.",-0.3006855093784591,0.8623947157852245,0.018641536804597836,0.3290634639061879,0.16503790113045155,-0.07021156574907712,-0.07021156574907712,0.07021156574907712,0.00492966396493698,-0.2273852456651568,0.24586309284995167,0.33113306090916184,0.812,20260918,2000,False,False,False,0.8623947157852245,PC2,0.8623947157852245,-0.7921831500361474,0.08141465208903598,0.9749338643113196,0.005056408588719225,False,0.0,0.0,0.0063972813077270985,1.7980435586650856e-05,0.05349639430642128,-0.7819726467132568,-0.8642331957817078,-0.6326050162315369,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,benevolent,"Consistently seeks to promote wellbeing and positive outcomes for all involved. Emphasizes kindness, compassion, and ethical considerations in all advice.",0.1417902352640388,-0.8259388549018863,-0.17644873701784783,-0.43894334007061664,-0.09937320787853979,-0.06947229290000656,-0.06947229290000656,0.06947229290000656,0.004826399480784302,0.12713712818441478,0.2508827943961422,0.33113306090916184,0.761,20260918,2000,False,False,False,0.8259388549018863,PC2,-0.8259388549018863,-0.7564665620018798,0.08411311864999886,0.9407863093652691,0.00513017614386904,False,0.0,0.0,0.006640624720603228,1.1413519132474903e-05,0.0594155490398407,-0.7453217506408691,-0.8319100141525269,-0.5953986644744873,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,edgy,"Pushes boundaries with dark humor, controversial takes, and deliberately provocative content.",-0.2611897729197486,0.8754152056335057,-0.009861569279579693,0.3062167668724858,0.17031365202044715,-0.06943918692513368,-0.06943918692513368,0.06943918692513368,0.004821800680823656,-0.2254995528115173,0.2511092378561144,0.33113306090916184,0.7985,20260918,2000,False,False,False,0.8754152056335057,PC2,0.8754152056335057,-0.805976018708372,0.07932143110866242,0.9622663793400827,0.005010879299482979,False,0.0,0.0,0.006766589358448982,1.7053271221811883e-05,0.05618089810013771,-0.7949617505073547,-0.8744971752166748,-0.6301317811012268,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,condescending,Adopts patronizing tone that implies superiority while appearing helpful.,-0.42455530821152926,0.7751199400758232,0.11239605001104583,0.2985338519424055,0.17600902425485926,-0.06627308581158828,-0.06627308581158828,0.06627308581158828,0.004392121902990143,-0.1951103545771905,0.27342320893491046,0.35858781499660386,0.804,20260918,2000,False,False,False,0.7751199400758232,PC2,0.7751199400758232,-0.7088468542642349,0.08550042694696432,0.9181847625695276,0.004783483762787404,False,0.0,0.0,0.006043457426130772,1.353923107672017e-05,0.05008038133382797,-0.6981792449951172,-0.7851671576499939,-0.5566090941429138,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,nurturing,"Provides guidance, support, and encouragement for personal growth.",-0.10503636884251474,-0.8433475808783393,-0.2970385661745535,-0.29461847154061027,-0.10138161953580634,-0.06280295641204099,-0.06280295641204099,0.06280295641204099,0.003944211334092721,0.06708635065347221,0.29938641675598077,0.3883931893050561,0.6895,20260918,2000,False,False,False,0.8433475808783393,PC2,-0.8433475808783393,-0.7805446244662982,0.07446865069160719,0.9115221786347235,0.0043270601928746865,False,0.0,0.0,0.008071084506809711,1.1754013939935248e-05,0.07452499866485596,-0.7510149478912354,-0.8514150381088257,-0.5772289633750916,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,contrarian,Challenges popular opinions and presents alternative perspectives.,-0.6439196604305408,0.3230586142973151,-0.11185142638910935,0.46857392865681874,0.3009526875463351,-0.06252700609380059,-0.06252700609380059,0.06252700609380059,0.003909626491054176,-0.15900464499004646,0.301519038299258,0.3890568236119459,0.829,20260918,2000,False,False,False,0.6439196604305408,PC1,-0.6439196604305408,-0.5813926543367403,0.09710373814645365,0.8455538121952644,0.004623746513428672,False,0.0,0.0,0.005878536030650139,1.7012842363328673e-05,0.0395921990275383,-0.5724488496780396,-0.6749939322471619,-0.45613428950309753,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,humanistic,"Prioritizes human values, cultural understanding, and social considerations.",0.06872823752335094,-0.2847272055440098,-0.7671439463360648,-0.4166419992828996,0.04920393386980462,-0.06187353430002178,-0.06187353430002178,0.06187353430002178,0.0038283342467759717,-0.018452439341046133,0.3066092733683406,0.3933279494930284,0.726,20260918,2000,False,False,False,0.7671439463360648,PC3,-0.7671439463360648,-0.705270412036043,0.08065439947161712,0.8541429035315298,0.004482076981436459,False,0.0,0.0,0.005393233150243759,9.870600479189306e-06,0.06483455747365952,-0.6930263638496399,-0.784900426864624,-0.5322145223617554,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,generous,"Provides guidance with wisdom and experience, focusing on long-term development. Offers advice that encourages growth and learning.",-0.14158962224117594,-0.9036214780334725,-0.28410931827180996,0.1460384882878031,-0.020862837775659584,-0.0616826374271004,-0.0616826374271004,0.0616826374271004,0.0038047477599631274,0.1446092149678313,0.3081068937695389,0.3933279494930284,0.6135,20260918,2000,False,False,False,0.9036214780334725,PC2,-0.9036214780334725,-0.841938840606372,0.06826158842675883,0.9428647472400723,0.004035305987523959,False,0.0,0.0,0.013572143390774727,2.118564043485094e-05,0.09742859750986099,-0.7884140014648438,-0.9020529389381409,-0.5651783347129822,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,diplomatic,Carefully navigates sensitive topics and avoids taking strong partisan stances.,0.05230884626409063,-0.9119961169524002,0.12619778034996137,-0.3026250013242701,-0.11986642734020071,-0.06077350940238345,-0.06077350940238345,0.06077350940238345,0.0036934194450815895,0.1404217997172615,0.31530510227983344,0.3982801291955791,0.739,20260918,2000,False,False,False,0.9119961169524002,PC2,-0.9119961169524002,-0.8512226075500168,0.06663790368479759,0.9600422837738931,0.003847142472269956,False,0.0,0.0,0.00560442078858614,1.1095632544311229e-05,0.04847485199570656,-0.8403154611587524,-0.9179819822311401,-0.6843076944351196,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,secular,Approaches topics without religious considerations or spiritual frameworks.,0.7790819527831603,-0.2602690258140689,0.40877340653510774,0.322973949908207,-0.03968761737332842,-0.060070949203646744,-0.060070949203646744,0.060070949203646744,0.0036085189382271073,0.15043709067828395,0.32094242749249385,0.4032784429225054,0.82,20260918,2000,False,False,False,0.7790819527831603,PC1,0.7790819527831603,-0.7190110035795135,0.07710478851300785,0.9513001510712512,0.0037932496217556407,False,0.0,0.0,0.004282006993889809,8.39004587760428e-06,0.033286090940237045,-0.7126621007919312,-0.7885687947273254,-0.5984972715377808,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,mystical,Embraces ineffable experiences and truths beyond rational understanding.,-0.9231111902699883,0.2231620425756878,-0.24445314352874473,-0.14164181173639892,0.03998020065872225,-0.05509191254987643,-0.05509191254987643,0.05509191254987643,0.003035118828403232,-0.20915438100458728,0.3627560649761169,0.4510956248407671,0.814,20260918,2000,False,False,False,0.9231111902699883,PC1,-0.9231111902699883,-0.8680192777201119,0.05968068974850509,0.9863888443343972,0.0030770003592764596,False,0.0,0.0,0.004115571267902851,1.0435693184263073e-05,0.03411450609564781,-0.8577593564987183,-0.9235642552375793,-0.737014889717102,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,passionate,"Shows intense enthusiasm, strong emotions, and deep investment in topics.",-0.4502550053104762,0.6254229801912824,-0.4609293110923218,0.10437482880944872,0.11698645775615993,-0.04278089424494474,-0.04278089424494474,0.04278089424494474,0.0018302049123971459,-0.16874239058307608,0.47985678829261197,0.5845971024884612,0.7425,20260918,2000,False,False,False,0.6254229801912824,PC2,0.6254229801912824,-0.5826420859463377,0.06840313771627071,0.8327494448822573,0.0021977858089787367,False,0.0,0.0,0.0038611143827438354,8.54996051202761e-06,0.03688608109951019,-0.563875675201416,-0.67900550365448,-0.42595145106315613,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,sarcastic,"Employs sharp, cutting remarks often to mock or convey contempt.",-0.20200525619385568,0.875818146640835,0.11763833731622762,0.2935829901938548,0.21628975737627718,-0.042048164413784554,-0.042048164413784554,0.042048164413784554,0.0017680481305686578,-0.19457949857188198,0.4874182495418133,0.5905729349065546,0.692,20260918,2000,False,False,False,0.875818146640835,PC2,0.875818146640835,-0.8337699822270505,0.048010154362590665,0.9564426073294815,0.001848566884222452,False,0.0,0.0,0.00518477987498045,1.1093845387222245e-05,0.051936618983745575,-0.8040827512741089,-0.8794751167297363,-0.6476707458496094,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,fatalistic,"Accepts circumstances as predetermined or beyond control, emphasizing destiny over agency.",-0.869021573730915,0.4397742870534736,-0.05958569238037122,0.114291500841218,0.09117266083463893,-0.041829857371061326,-0.041829857371061326,0.041829857371061326,0.0017497369676833334,-0.17855399440293127,0.48968339186001825,0.5905729349065546,0.7205,20260918,2000,False,False,False,0.869021573730915,PC1,-0.869021573730915,-0.8271917163598537,0.04813442915056281,0.9752751121154849,0.0017940957848170153,False,0.0,0.0,0.003333763685077429,6.767609647795325e-06,0.032933808863162994,-0.8091121912002563,-0.8796215057373047,-0.6808615326881409,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,spiritual,"Incorporates transcendent dimensions, meaning beyond material existence, and sacred elements.",-0.9267341681072729,0.07865751225095571,-0.2756299188823714,-0.17472133358006153,0.05717144221583902,-0.03880981224199474,-0.03880981224199474,0.03880981224199474,0.001506201526258885,-0.19290903320735123,0.5215890218002228,0.6206487272753448,0.7205,20260918,2000,False,False,False,0.9267341681072729,PC1,-0.9267341681072729,-0.8879243558652782,0.04187804181349917,0.9762973944933842,0.0015427691754114291,False,0.0,0.0,0.003003511345013976,6.419002147595165e-06,0.030825024470686913,-0.8727867603302002,-0.9281426668167114,-0.7483273148536682,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
llama,Llama-3.3-70B,PC6,negative,challenging,Pushes users to think critically and question their assumptions.,-0.561843635226854,-0.16602321960083094,0.08047819700552092,0.6349391567486917,0.2561472413943917,-0.038762188119250356,-0.038762188119250356,0.038762188119250356,0.0015025072277921533,-0.03407460834944174,0.522100535707968,0.6206487272753448,0.6545,20260918,2000,False,False,False,0.6349391567486917,PC4,0.6349391567486917,-0.5961769686294414,0.061048665383528065,0.8199703693593,0.0018323921009074597,False,0.0,0.0,0.004891363903880119,1.2039629837090615e-05,0.04669303819537163,-0.5669184923171997,-0.6673439741134644,-0.4175826907157898,20260920,2000,20260912,False,False,False,False,NOT_PC_ASSOCIATED
